j,theta,chi2_min,chi2_avg,chi2_sigma,edge_R,wn0_R,n0_R,eps_R,edge_R_sigma,wn0_R_sigma,n0_R_sigma,edge_L,wn0_L,n0_L,eps_L,edge_L_sigma,wn0_L_sigma,n0_L_sigma,wc0,w_cf
27,2.81240735,1.0003486548506657,1.3019103742153288,0.010075879889121588,-1.4589920329782156, -1.1077347910221618,0.49859523075574935,0.47828587826978214,0.0013092515419186527, 0.01376063130326819,0.009945275354338055,2.7493359109610718, 2.2234298907377146,0.5087631229845049,0.2733616495693494,0.0017928458435171742, 0.027005812956364415,0.012628719573243867,0.0,0.0
28,2.67848319,1.0003486548506657,1.3058762486785318,0.018348492238257977,-1.4588385268107005, -1.1369265990447865,0.4803308499149848,0.9872785161705886,0.0005499194212463147, 0.018754699414509537,0.01405032241067756,2.7538208645819835, 2.2689337494529283,0.4877044511161343,0.19184069462250192,0.0020626044407434743, 0.02446844963579016,0.011486628697890279,0.0,0.0
29,2.55093637,1.0003486548506657,1.2866097668042602,0.01051365533919832,-1.4535811194594697, -1.1013314470738982,0.5090626853043434,0.6457076729528988,0.0004774035994856951, 0.01817463923928575,0.010611509255944816,2.7373493716935506, 2.2587185934528162,0.49200643740361905,0.47496675007248107,0.0020192409377834783, 0.029760470135993877,0.014286887302027493,0.0,0.0
30,2.42946321,1.0003486548506657,1.3019195682272227,0.017872613402513643,-1.4595271392544968, -1.114231029611424,0.4887328619413049,0.5068838670944538,0.0011457157366867733, 0.024762780384064563,0.018391966776756766,2.7406221105752406, 2.193568804633072,0.5178933350071365,0.1821914760047231,0.0016259963849976115, 0.030819580697963877,0.013189352615851566,0.0,0.0
31,2.31377449,1.0003486548506657,1.3239692455536616,0.007006287188172963,-1.461042861779455, -1.1242125946533768,0.49481878882291824,0.5771493147786018,0.0006224833085460244, 0.01963710304237186,0.012290371994806119,2.735190681656642, 2.258122196146166,0.4884313678843764,0.41516457735624734,0.0026013777396351, 0.03208730943611163,0.014009302090748214,0.0,0.0
32,2.20359475,1.0003486548506657,1.2502486544494555,0.006589969061581343,-1.45923735755995, -1.111967682606934,0.5027383771344691,0.47469344456398294,0.0009828696865818668, 0.020301402073381422,0.012590045516250366,2.7516868378263917, 2.2693589046356073,0.48987521314009275,0.3349114410000661,0.00152595731902263, 0.024737681709065828,0.013480485299380465,0.0,0.0
33,2.09866167,1.0003486548506657,1.2921934481175987,0.009610462847328147,-1.463988819456783, -1.0994585137631128,0.4994615016655469,0.019053707531288017,0.0004260742556035579, 0.025000819188279084,0.012759775793358592,2.7353174819510397, 2.284449005512664,0.48555020618449724,0.5858887347780404,0.0015498802069796272, 0.019909657348360803,0.007962708215754986,0.0,0.0
34,1.9987254,1.0003486548506657,1.3750981349885265,0.012523434664292784,-1.4633640793433658, -1.1315921563587659,0.4857964171899007,0.903575588701588,0.0008433155478672814, 0.02013700904403964,0.013051779726027397,2.756308375426104, 2.2367709654836903,0.5025484324937894,0.8949038465454474,0.0016410944683870397, 0.035135610266965836,0.015326295157838525,0.0,0.0
35,1.903548,1.0003486548506657,1.2731920962318533,0.012505237015381542,-1.4614952521823055, -1.0945803688563485,0.5012728304794296,0.9065489032210143,0.0006273462977518799, 0.025922475128713415,0.017409011106625686,2.742459804996771, 2.2360029592891033,0.5033052789336868,0.8832226302672266,0.0020033871075904263, 0.03340287274680857,0.016560019568156125,0.0,0.0
36,1.81290285,1.0003486548506657,1.3134014599933517,0.016376671639093066,-1.458687290320358, -1.1352414476507127,0.4761884622427564,0.0667287461853012,0.000673307189762891, 0.026458337533391163,0.017637973890833332,2.734606456875157, 2.29981146935164,0.47718645686134786,0.18520324734493998,0.0009335837573835624, 0.030707189891663,0.016340422267270432,0.0,0.0
37,1.72657415,1.0003486548506657,1.3329991930145728,0.013060914581076244,-1.456930833848042, -1.13552229629971,0.4852399075285014,0.0041469314110985644,0.0004430147165068029, 0.020224289853110186,0.014612884464083827,2.749415315676682, 2.1950509644138747,0.5151441573478263,0.22641782411173028,0.0011292001811718034, 0.031175577334670777,0.013268833630117298,0.0,0.0
38,1.64435633,1.0003486548506657,1.2130098776045029,0.013641865315363714,-1.4554977922477086, -1.126547967926506,0.4965907619762439,0.7940642766274106,0.0009707941648889823, 0.02000211321803748,0.016610792000789895,2.745481201780856, 2.263286662479058,0.48221269235378444,0.9429583897805538,0.0011405387847834335, 0.03478730381560195,0.017980240459714324,0.0,0.0
39,1.56605365,1.0003486548506657,1.1925482602008581,0.007481338982116223,-1.455119484137812, -1.1199136471495699,0.48682033596198326,0.8197361189201597,0.00033771545629038383, 0.03000783120025182,0.02241778151907066,2.748705004369725, 2.1972327506355525,0.5133781723944877,0.7990114879244987,0.0011395196200440923, 0.0491358929500902,0.02112815052934245,0.0,0.0
40,1.49147966,1.0003486548506657,1.2580608859260027,0.006714135959681884,-1.4559807127068418, -1.0821872197001698,0.510808652254955,0.8550760135096759,0.0004904557546164471, 0.034410944129895676,0.019644529024789404,2.7581510452647526, 2.1951909940380645,0.531078443751664,0.5082681844231531,0.0012203487841612921, 0.03892362669900811,0.016538677187686986,0.0,0.0
41,1.42045682,1.0003486548506657,1.31209517043448,0.0054988832351901,-1.4549796827779624, -1.1871960866990974,0.43481591743053605,0.10613049082396686,0.0004825538010151188, 0.02322008128797779,0.01630719428176442,2.763671435530425, 2.1512061478141966,0.5357985500764896,0.9950324630232913,0.0010391025096706185, 0.03688856672998496,0.01638563019951273,0.0,0.0
42,1.35281602,1.0003486548506657,1.3541364644902205,0.005989899048716713,-1.4634148223093295, -1.1554280500080598,0.4726707098918582,0.5232706211523954,0.0008297934202015373, 0.029854401131685294,0.022848835214729083,2.766399590624941, 2.266075749404737,0.48987313089421025,0.7613747793094551,0.001125584768019073, 0.037751997114764416,0.017331441956030265,0.0,0.0
43,1.28839621,1.0003486548506657,1.391352128557918,0.01339505717489398,-1.4652979290693056, -1.1084906894151931,0.5113951952930333,0.7752045085620971,0.00046135646040009154, 0.02896845658123117,0.017347604046676554,2.753439172405057, 2.2768788893889136,0.48582216114045523,0.19453953216764122,0.0011161830952061715, 0.026027525868823464,0.014388177684254032,0.0,0.0
44,1.22704401,1.0003486548506657,1.270699701876506,0.005978645264247002,-1.461509076541202, -1.1452462908009255,0.4678962431329511,0.8292531815683875,0.00040379103405180887, 0.034545079516995904,0.024512899517930228,2.757065719554987, 2.3161217134024876,0.47463697970088664,0.6353996441513479,0.0015113086350134306, 0.029501415077286347,0.013655253894399986,0.0,0.0
45,1.16861334,1.0003486548506657,1.2402717389374058,0.004704655021871689,-1.4608236180911993, -1.1135274508579254,0.49226036469978257,0.6894391773478347,0.0005748933281980725, 0.03053096373470332,0.022834102649347498,2.7479131536009183, 2.267063142997416,0.487731887748499,0.5405877438227935,0.0010654423730911899, 0.04650555939661831,0.023219900112463204,0.0,0.0
46,1.11296509,1.0003486548506657,1.2930863377860855,0.011036021774204522,-1.4581679128573897, -1.075471222027848,0.512570279648723,0.16760645416116948,0.0005162660191452993, 0.027907421549670148,0.01664775730501059,2.754051779673126, 2.2100495435389838,0.509912417902777,0.6584938323408097,0.0007577234636160009, 0.044706785180701605,0.01913355795962755,0.0,0.0
47,1.05996675,1.0003486548506657,1.2423142136878058,0.014611194622499202,-1.459962878302498, -1.0430536579744263,0.5330488975937607,0.7822609435589043,0.0002151475186938989, 0.030420845185450403,0.01683299966959054,2.743885976681055, 2.30497111713382,0.4779988146827766,0.37370528699333816,0.0019430389476811282, 0.03752793695375578,0.017856133579435052,0.0,0.0
48,1.00949214,1.0003486548506657,1.1563725070454134,0.0031692959250323553,-1.4576259461072258, -1.100031364786966,0.5072861545530325,0.138323983588391,0.00023276922904207894, 0.019947092484397824,0.013299738706060995,2.7377521933056554, 2.253556774081171,0.49281593235597104,0.280691613021123,0.0013238646808918072, 0.03628129810184783,0.01836539383261937,0.0,0.0
49,0.96142109,1.0003486548506657,1.1810795689871105,0.0034759965297868505,-1.4566846078807045, -1.1170176047176414,0.495844269098581,0.7901556531734384,0.0005024141318954286, 0.02281840478526693,0.015803112267064004,2.73362327653612, 2.2147777339874173,0.508245826603751,0.3751999262025253,0.0018855692844470262, 0.03869126143917025,0.017458240434214976,0.0,0.0
50,0.91563913,1.0003486548506657,1.1750676120405221,0.003524945338668869,-1.45693158906485, -1.114481778628289,0.4992206253500323,0.012179332965433498,0.00030939081405383735, 0.02335344728243043,0.015373665198611454,2.7415244930340292, 2.189067455501931,0.5323659148058837,0.2596374252981174,0.0009688158029600678, 0.041391543422148826,0.017420728805830222,0.0,0.0
51,0.87203727,1.0003486548506657,1.1821318550585376,0.004170881734105517,-1.4544557828733695, -1.0789185246332045,0.5130524227224733,0.503845673505525,0.0004931648081691466, 0.03197498002341378,0.01942800608384256,2.7401626859948096, 2.202882887542963,0.5021934960350429,0.01689162888670053,0.0010722737872576851, 0.04785920963982788,0.022093808427037148,0.0,0.0
52,0.83051169,1.0003486548506657,1.1733398604404917,0.00228575448985408,-1.4582250875056593, -1.1014708825322255,0.5089232555307548,0.4512638568237534,0.0002408820250649691, 0.023027252699784482,0.016270665206468755,2.7379953910081847, 2.252591976722286,0.49142285652806955,0.11053754172506708,0.0010951326223811978, 0.04176364556016407,0.020827320482400963,0.0,0.0
53,0.79096351,1.0003486548506657,1.1525636653308,0.0032385538425864766,-1.4537184503082496, -1.1602511041085761,0.46643291539235054,0.36726662702680607,0.00039426496051493687, 0.03220003078331372,0.021922997773485404,2.7307796888446094, 2.293284339451606,0.4802763897888263,0.8990475029290506,0.0008590161217466151, 0.04509073127934664,0.024066258056672906,0.0,0.0
54,0.75329858,1.0003486548506657,1.1398858533448515,0.002695690574362154,-1.4506848736731734, -1.0984791165163557,0.5025253324515094,0.07169724472070232,0.000302055982714376, 0.027456945967097232,0.014986985554212748,2.7334625117099014, 2.3110790205389335,0.45528519989595634,0.5192296995470455,0.0013653863536778254, 0.04198322413519415,0.021659241857148973,0.0,0.0
55,0.71742722,1.0003486548506657,1.1427697335122367,0.003911659271341701,-1.452111939644084, -1.0941280518737138,0.5148498888914921,0.0927778348400563,0.00028789758290170353, 0.027519031538007895,0.016617634341724776,2.7342245570629347, 2.285336138452323,0.483249598604418,0.8544398091734835,0.0009487035527069827, 0.025505781893652952,0.013909451803643707,0.0,0.0
56,0.68326402,1.0003486548506657,1.1049338975638252,0.0026156933237922106,-1.4533335363525883, -1.0887933272931605,0.5089174112299788,0.6849453236725324,0.00036344291040314426, 0.029283605689189814,0.017623619102539057,2.7235210336635203, 2.2898346893443993,0.48564276355328173,0.24652010426586085,0.0006051847268315456, 0.040285662526707545,0.019675251542545895,0.0,0.0
57,0.65072764,1.0003486548506657,1.0924894084122754,0.0016393235512400157,-1.4517514910920406, -1.1046181563672923,0.4961027029584392,0.9858993509288951,0.0003142047000435541, 0.02483747818734526,0.01386130241721893,2.733666564751801, 2.253184351230046,0.5058240791528966,0.3677124683476578,0.0012968639039908833, 0.021933440707134426,0.0109327845980653,0.0,0.0
58,0.61974061,1.0003486548506657,1.0794879689422405,0.003614343029249804,-1.4480843524092513, -1.0614360486853933,0.5169766626805486,0.6838317670035046,0.00027240776443518026, 0.03305884195464513,0.019671495300675548,2.7363565226525437, 2.270429093332725,0.48243706911073253,0.4245607241107223,0.0008188759293012023, 0.040610577109320506,0.019642879949044106,0.0,0.0
59,0.59022915,1.0003486548506657,1.057347595268991,0.0048597782236340665,-1.4477835728330621, -1.0661543133663574,0.5288451454364523,0.26856903446941394,0.0002276781189977874, 0.024840107829377633,0.017111041351401096,2.738624997433732, 2.267770576992687,0.5017973293777276,0.9524301769228706,0.0009854650914963342, 0.03572495576722492,0.018354886894570443,0.0,0.0
60,0.562123,0.997635001017857,1.0696895986792758,0.006905500970193404,-1.4463287233577582, -1.04656621132665,0.5379480728018587,0.05851166857628409,0.0002935023729188398, 0.023338392042858952,0.01412616965363401,2.742635648486707, 2.2514614225397844,0.5043837508149274,0.9945525651933105,0.0012716184399397088, 0.04014355700059398,0.018481176630088955,0.0,0.0
61,0.53535524,0.9687396597600582,1.0170085209569413,0.003342751696881548,-1.4498517691605282, -1.1005836191031642,0.5035749940394723,0.0839285554106492,0.00028091915595459865, 0.026248723338758335,0.020118946811158042,2.726420872187676, 2.2336360522643295,0.5142738978513071,0.40233546220999983,0.0011618850740043756, 0.04334594285423292,0.02291779049184288,0.0,0.0
62,0.50986213,0.9687396597600582,1.0076102392152977,0.002024420431142708,-1.449252609118447, -1.0989485241927155,0.49999193176489987,0.37703792870364394,0.0005791071133944298, 0.028713914098646744,0.019551916549421847,2.722224364574431, 2.288713182175577,0.49075888449801514,0.2296036208995107,0.0010273114074130696, 0.03539943813262078,0.01727058205130906,0.0,0.0
63,0.48558298,0.954867992791805,0.9931197868193262,0.0017137564626006276,-1.452573516732737, -1.072209613240763,0.512719989581094,0.8237970099720688,0.0004972807222725572, 0.037859698318614333,0.022892640795471743,2.7130489476204955, 2.251591703797117,0.4899968971280271,0.8433885685128681,0.0010869792159933379, 0.041677277718278914,0.020829797553122323,0.0,0.0
64,0.46245998,0.9328102360952404,0.9709941000984361,0.0024311787047592587,-1.450218892266915, -1.052874615644744,0.5364087861085942,0.31017203239231717,0.0002746459860949592, 0.027533104826993914,0.014907321473766662,2.7063806396890944, 2.265033252478469,0.49953250286008305,0.4304009142995627,0.000564597519868849, 0.04209552635947921,0.020460328684480708,0.0,0.0
65,0.44043808,0.9328102360952404,0.9702269551323628,0.0019299306066082472,-1.4474875793005029, -1.1159650789029805,0.4885796499323859,0.05657208878284781,0.0003615517539491756, 0.03592650102915634,0.023329665209198464,2.7089389406219477, 2.312449848428782,0.4664577200365244,0.6161321514843402,0.00196431220978783, 0.03730699311552935,0.01913863472253929,0.0,0.0
66,0.41946484,0.9295157157208089,0.9591517088708077,0.0017104711387307466,-1.452310798581485, -1.1319889492073751,0.4881592626072589,0.9790661126433046,0.0005523319369694638, 0.029967183220942627,0.022150705816686395,2.7182909985705557, 2.2028410487180774,0.5211605046734917,0.4702672131105405,0.0006529118771849034, 0.03900909218079463,0.019590071134703978,0.0,0.0
67,0.39949032,0.9080282826646904,0.9436607056919442,0.00268871606348579,-1.4514957708928358, -1.0807296970569078,0.5090304800871889,0.8749513534115136,0.00044157922575926273, 0.024271768616066922,0.014101883509675436,2.7158714555443337, 2.207329683724129,0.5246133362319771,0.45676484819862295,0.0007920439160372638, 0.0471938810077803,0.021891141466922268,0.0,0.0
68,0.38046697,0.9053240502508423,0.9283003355173264,0.001103414574795104,-1.448806476735625, -1.0695406750301215,0.5241334508706367,0.6560556168413888,0.00026480774302826916, 0.03746167765492202,0.02091964265697187,2.713697483549379, 2.166697898447692,0.5328126972449362,0.08048923148421572,0.0009195631633905603, 0.04290663160911222,0.02151360765618242,0.0,0.0
69,0.3623495,0.8962590206791686,0.9171671716073642,0.0011039592996324357,-1.4474817057553047, -1.1160438380563789,0.49268029142120745,0.8850835306020536,0.0005308945276239092, 0.030009521122338914,0.019476623009792474,2.7038222742723566, 2.269828301046135,0.5046497875046245,0.008649624257821786,0.001028638004075147, 0.034760116362606584,0.01833304998050807,0.0,0.0
70,0.34509476,0.8962590206791686,0.9214944093869073,0.002362253069617318,-1.4450840723114324, -1.0637734571713775,0.5241989507087715,0.11758168537591512,0.00025840636648232065, 0.030255439792569366,0.017903810196829455,2.6991030600065216, 2.2729632065577547,0.5018534376019095,0.2672580730201255,0.0007470828910137654, 0.031533993582141026,0.013765155085802902,0.0,0.0
71,0.32866168,0.8962590206791686,0.9195627274847767,0.0007358203279045787,-1.4470333127667012, -1.0705368409711986,0.5251112047389757,0.2819777048186294,0.00038920294358233076, 0.03232314767672724,0.01975486219556619,2.6941466038071273, 2.27085383772779,0.49416739028645446,0.9112232600096473,0.00037951836447457614, 0.037596193362822286,0.01740611840403596,0.0,0.0
72,0.31301112,0.8962590206791686,0.9190268986986609,0.0008229132810824316,-1.4449490372642235, -1.1441542248904306,0.4750124998510696,0.22563886646403744,0.00026696486984554684, 0.026484091700821163,0.016569019201446825,2.690018532459532, 2.2303503956415156,0.5078584598699714,0.6474559581276217,0.00026675891321316483, 0.046930167920854166,0.02043691170304146,0.0,0.0
73,0.29810583,0.8962590206791686,0.9215010544736485,0.0008470760476606417,-1.450789712820626, -1.1738759429097831,0.46114173610326403,0.7939665530062103,0.00031488398569734895, 0.020773582894962898,0.013727790100451184,2.691413628284685, 2.214883007315099,0.5076201866856223,0.050861817506210244,0.000544931719428988, 0.05170517303532307,0.02264282825565563,0.0,0.0
74,0.28391031,0.8962590206791686,0.9232185919880285,0.0008476969484867324,-1.4496396045670579, -1.0961212371614264,0.5191920681301834,0.5308893866142042,0.0003088268967636029, 0.025621627971783616,0.016975939282835046,2.6890842601423723, 2.2167812569004175,0.5279995990461436,0.814368329201755,0.0010668954349057113, 0.0408859995571084,0.019431391589403175,0.0,0.0
75,0.27039077,0.8962590206791686,0.9224018258603695,0.0011302602792356577,-1.447603243508905, -1.1357112782638894,0.4868032184125412,0.8234475159854059,0.000257326417411662, 0.03304249286540767,0.023152927994287312,2.684677733449453, 2.243850206074904,0.5105234138579522,0.347857976782155,0.0007975852999593373, 0.03972600336815107,0.020044933119428426,0.0,0.0
76,0.25751502,0.8962590206791686,0.917588012602663,0.0011586152886252398,-1.4456050824443347, -1.1024420993438806,0.506203478841946,0.08649969234592436,0.00021248866756423072, 0.02588306761480726,0.01518315808180208,2.684517373944837, 2.2879272901474135,0.4792032714822259,0.15555472463453623,0.00036942311846304966, 0.04734548777767528,0.024048532612417274,0.0,0.0
77,0.2452524,0.8962590206791686,0.9177701022823973,0.0007523173517418982,-1.4437437128537023, -1.1446379379871154,0.4831618931969424,0.616317651302934,0.00011131180084030875, 0.026005691273177107,0.019449916976006107,2.678857159678543, 2.3106541921663726,0.4611960222753296,0.17182406558784857,0.0005074865095601724, 0.026002030005561,0.01522577359188951,0.0,0.0
