j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,w_cont0,w_contf
13,5.56837418,1.152024377905578,1.8077176228303273,0.033632368260134035,-1.0068139176550006, -0.7114952262814641,0.49799861735728196,0.889783025481196,0.000516819952759761, 0.022525472750785782,0.022152616737596807,1.4609057887248953, 0.6747545233351968,0.48775037147635025,0.5156662238529517,0.001781351345307349, 0.05574933291505183,0.022896282772362733,0.0,0.0
14,5.30321351,1.152024377905578,2.105820610454055,0.05864265556251975,-1.0025333404340133, -0.7078178406148508,0.5054760334861841,0.3218573925779311,0.0007373281739378243, 0.020838515988307403,0.02078746319813853,1.462110093271291, 0.6454546395803932,0.4960306625467471,0.6118995160381989,0.0016972135310681928, 0.05798415616426705,0.023875784909388843,0.0,0.0
15,5.05067953,1.152024377905578,1.861563284523303,0.03972439114580067,-1.0057346481313059, -0.722917139214398,0.4885018730273584,0.41003551927800685,0.0005795415739046805, 0.022297107831774958,0.022171832432573584,1.4563484850590545, 0.7042175826511079,0.47121632437108374,0.8028589479424058,0.0018766542435558354, 0.05602931206406274,0.023286397618445667,0.0,0.0
16,4.81017098,1.152024377905578,1.7219047876768112,0.024201860356866993,-1.0036983430129678, -0.6682608608496771,0.5409641127473489,0.7695148961967715,0.0005115154500812067, 0.02439259132233557,0.023169569458509,1.4681890193763294, 0.7119045605107979,0.46992416852761715,0.766134897219238,0.0017078226600620145, 0.03927110492937751,0.01642845474879424,0.0,0.0
17,4.58111522,1.152024377905578,1.6437398045002278,0.018327941043510435,-1.0056891830890058, -0.7256175773743054,0.4740587621317733,0.7238155289255255,0.0005573589021428656, 0.021097169915705705,0.02061363189148474,1.4632835679226266, 0.5942449274124536,0.513876821748693,0.9843341507883699,0.001610792314509758, 0.05215128314412905,0.021657056042377103,0.0,0.0
18,4.36296688,1.152024377905578,1.8055380053399985,0.03164602356832833,-1.0038935716320312, -0.7050356958762003,0.5041974239990575,0.6325343514230441,0.0007148227419778648, 0.021736533549820688,0.021462873680448264,1.4672846898012015, 0.6366228928575576,0.4998269070142286,0.9012066775279359,0.0015666676846615136, 0.04997166360418257,0.020883596100099537,0.0,0.0
19,4.15520655,1.152024377905578,1.614630961682726,0.020192495613632993,-1.0065504379238035, -0.7145110529174994,0.4895081212606692,0.3516901093597904,0.0005278940605456974, 0.022771411584596273,0.022615472478154142,1.471980452781897, 0.6272597420192474,0.5032866223088678,0.6514065371166117,0.0016174470495373238, 0.05027506399614272,0.02103209300945458,0.0,0.0
20,3.95733957,1.152024377905578,1.5719592433077898,0.016186068736213487,-1.006402375312444, -0.7054174495438731,0.5088952710239859,0.839425428825405,0.0005253665686898143, 0.02359097990591436,0.020737349368482087,1.4751801984603827, 0.684879336299076,0.47968188208796503,0.2938193790667695,0.001475587462003993, 0.049890566669956685,0.020682625061911764,0.0,0.0
21,3.76889483,1.152024377905578,1.835140071628479,0.03844264029001928,-1.0025992122826282, -0.6873376004751335,0.5207001566157395,0.014335296548165066,0.00038098730196585196, 0.023894678163017588,0.02328712312592865,1.4678219094826892, 0.7179391475329894,0.4652642726551052,0.9843363726502307,0.0014697351807345077, 0.05520368178323822,0.023239016493221992,0.0,0.0
22,3.58942365,1.152024377905578,1.7009819056584043,0.02988155415839412,-1.0032967951319058, -0.6832970055650118,0.5203425021838168,0.8542267079334472,0.0006487105204430288, 0.0267608502820718,0.025436659278978722,1.4703176032677807, 0.6910923478655773,0.4785244549985597,0.3800155913283754,0.001202409092948168, 0.05826585267384411,0.02430326572168199,0.0,0.0
23,3.41849871,1.152024377905578,1.6096681743186865,0.020792639119092016,-1.00660018405586, -0.6861455788023422,0.5245846254690434,0.21328979547769666,0.0006697910604283566, 0.025462752124035447,0.02296801487276279,1.464413757854359, 0.5782445207400346,0.5298784100586736,0.7222810048829171,0.001635563991652769, 0.05670980764959748,0.02274265452192347,0.0,0.0
24,3.25571306,1.146110025798289,1.5010572657386931,0.02144118586146677,-1.0107194872934717, -0.7059457542583838,0.5017548392244048,0.1847049152475838,0.0006946708771302787, 0.025947241683336557,0.02566260856831359,1.45926256188183, 0.5210212244632901,0.5484019289384915,0.37714717999156344,0.00217352226191276, 0.05169933986422607,0.02148476369364918,0.0,0.0
25,3.1006791,1.146110025798289,1.555758840719151,0.019633092173857204,-1.0073602402856063, -0.6732786824711116,0.5384355121874358,0.8958784269474414,0.0007099010133606099, 0.021942044916402923,0.020850420980474543,1.461599805954928, 0.5885618325096529,0.5241620979115644,0.523768126271512,0.002035178798560238, 0.05142360098400867,0.021716994264238003,0.0,0.0
26,2.95302772,1.146110025798289,1.5604478756720037,0.020499635261299762,-1.0061396304994923, -0.7098460367599636,0.5016708722315715,0.948317547444018,0.0003962909571955166, 0.025666042521462498,0.024473562719800956,1.4669676000294545, 0.5241666331509058,0.5494770196968485,0.2596801244085083,0.0018216048200073117, 0.05698624225004159,0.022980613729798743,0.0,0.0
27,2.81240735,1.146110025798289,1.4391556267840182,0.01560225673302767,-1.0085258643119124, -0.6732299316390363,0.5438842751663067,0.23405573431745985,0.00057076595612634, 0.026962010303810752,0.02430149568052264,1.4700020151190991, 0.6372914134645814,0.5045875189380231,0.10808109623567574,0.0020825649615275766, 0.06908510038819574,0.02748221686294287,0.0,0.0
28,2.67848319,1.146110025798289,1.5345588476538083,0.022683966130313118,-1.0059740441316878, -0.6553939038102868,0.5454436370297897,0.5453392239178491,0.0004892123535141207, 0.031219277271193203,0.030833240979970984,1.4659971819848636, 0.7115692154005486,0.47336340148554046,0.23091787395434232,0.0013418709870817332, 0.05810407686607926,0.024815708130203423,0.0,0.0
29,2.55093637,1.146110025798289,1.4166931116704489,0.014176916907429712,-1.0081275148269673, -0.7052669849974186,0.5021671539472619,0.5567167234011318,0.00042556503811567423, 0.03164153307839013,0.03153641838929858,1.4633346122557, 0.6489277311847513,0.5002263081429577,0.8549048842965071,0.0016825567711962058, 0.056453593380458085,0.02316743657069141,0.0,0.0
30,2.42946321,1.146110025798289,1.423382419841891,0.01364355119868044,-1.007907939339721, -0.7273121528874105,0.4867720795763836,0.0221811873333585,0.00043805911358916187, 0.029976664308117077,0.028872238641996374,1.4690338436836763, 0.5805799512078045,0.5236512485486722,0.09096285410569643,0.001429924229624102, 0.07012591244141379,0.028409557935571497,0.0,0.0
31,2.31377449,1.146110025798289,1.384494835934914,0.009004727948112305,-1.009762381317356, -0.7697248457867067,0.44481630912703196,0.1026820014772708,0.0006429866651737048, 0.02700365198083744,0.026248698864366274,1.4619931894172287, 0.590397504139333,0.5220806273863601,0.6936802082155975,0.0016292702038192153, 0.06776150209529266,0.02852360240358047,0.0,0.0
32,2.20359475,1.1423947733977577,1.4060357995960155,0.02040155504906431,-1.0091124430515515, -0.7155742262635864,0.49405979852414006,0.5971949103457215,0.000548490375747086, 0.02955280937549046,0.02778154819348332,1.4616678206049616, 0.7637260618382598,0.4499055661727945,0.8608839257554406,0.001607369987735884, 0.07113894973156562,0.029071947212459787,0.0,0.0
33,2.09866167,1.1423947733977577,1.355696665775866,0.00592643944348782,-1.0104095547010261, -0.7318546815819542,0.4846252067057096,0.516149723707094,0.00047233216859996743, 0.024651469875478796,0.02415759737534155,1.4654273361099122, 0.5868489230319925,0.513806701277921,0.9447440943347702,0.0015442335104990342, 0.07921551751202853,0.03325940186128661,0.0,0.0
34,1.9987254,1.1423947733977577,1.3195108686549133,0.005454267597061144,-1.0120544149783757, -0.6695848115070849,0.5328689094773001,0.3753419206882155,0.0004330538715710764, 0.034338314705837085,0.0313174549677748,1.4595702651878442, 0.5779526192541493,0.5235717613428588,0.06753414859170837,0.0017651478805732616, 0.07377802375753575,0.030100591616216588,0.0,0.0
35,1.903548,1.1423947733977577,1.3606421686962857,0.009144919947203794,-1.0116604018737196, -0.72908949273781,0.4773462967296922,0.3473824050387887,0.0006117698627400355, 0.03089273439879445,0.03127399484007983,1.4611005029786923, 0.6027060527190587,0.513404804846172,0.6764977332453534,0.0014260007076511033, 0.07750666177333752,0.031723903544077586,0.0,0.0
36,1.81290285,1.1423947733977577,1.351352969285961,0.010325287497376984,-1.009651665045483, -0.7127300691172752,0.49977841497767805,0.14327201553356328,0.00043722070474247254, 0.030208514264116377,0.03176196707200668,1.4634127813171232, 0.6321272793580892,0.5013091182144899,0.2226943587458866,0.0011899431150792067, 0.07773046411435287,0.031704821261235056,0.0,0.0
37,1.72657415,1.1423947733977577,1.3902478008941461,0.013445699005782847,-1.010108331440345, -0.7479684807098316,0.4592617866122077,0.7984934337300272,0.0005997451378526934, 0.028642778511171203,0.029355546509487615,1.4693809982265358, 0.7824297469661712,0.44522133611188436,0.5328246996580336,0.0015497978692117216, 0.06650788350597286,0.027565279550644,0.0,0.0
38,1.64435633,1.1423947733977577,1.331404782595529,0.0071680606241984164,-1.0077962540726737, -0.7524291014496848,0.45900640525888853,0.3197027733897838,0.0003045146416471294, 0.029949135525946254,0.031004966257493244,1.4651008472736515, 0.5145021093638369,0.5549491331216634,0.5571987330605277,0.001247132272695805, 0.07638699909812732,0.029870182434719846,0.0,0.0
39,1.56605365,1.1423947733977577,1.2872989372289154,0.007662304687539085,-1.0146825310436873, -0.7344708236037374,0.4841291357733728,0.9546538444597364,0.0006862322078885201, 0.02920739819179285,0.028149973360487465,1.4574678609351472, 0.6252674302149057,0.5030066530196121,0.3598933189533954,0.0011518345459951528, 0.08575808033381904,0.03592445408422956,0.0,0.0
40,1.49147966,1.1423947733977577,1.331138057500195,0.010163438770550962,-1.0134876656425424, -0.7352864377513242,0.46490953395727264,0.39565821074314755,0.00041670375531271524, 0.035705624495241194,0.035610179385608585,1.4577824407959024, 0.5270103144936392,0.5448120590945476,0.6666342156563433,0.0013002206744031797, 0.08758736249845248,0.035233892013505276,0.0,0.0
41,1.42045682,1.140990465024797,1.3068427470533535,0.01088783974140016,-1.0122387809450881, -0.6477392012277664,0.5676434243729649,0.2767203194440307,0.0007986491487080462, 0.03326312609481323,0.03029862861513016,1.4539362917823708, 0.5947114980144721,0.5225778735615639,0.872542647424268,0.0013322424632852643, 0.07472586094699987,0.03098734858004817,0.0,0.0
42,1.35281602,1.140990465024797,1.3136774143681529,0.005345547247895868,-1.0114924073636926, -0.5862069605640036,0.6111398924410976,0.30885237585177144,0.000714095542999837, 0.03874030105636635,0.03463542519841064,1.468977303977068, 0.6775465331749064,0.47938592514248707,0.9017181944877504,0.0012231437081179682, 0.08648698927198657,0.03554659749100041,0.0,0.0
43,1.28839621,1.140990465024797,1.3122759215103819,0.004138377714802061,-1.011026538401809, -0.6701326727526117,0.5276837176742406,0.3342159675218438,0.0004288237432305889, 0.039676065156609104,0.03526423174013438,1.480120255815757, 0.719622920393617,0.46762878811421454,0.911465456366395,0.0014360732646655446, 0.07358042416578421,0.03036089508427357,0.0,0.0
44,1.22704401,1.140990465024797,1.3423866320623101,0.008655784268949848,-1.011254528095145, -0.6980706000556386,0.5181655795919442,0.6875085068502302,0.0005919373005396387, 0.03248785083130475,0.03164469886557277,1.4759949944588178, 0.5973704462462137,0.5185872030788946,0.3944237644568876,0.0015023991445197503, 0.07775513775931645,0.03142414989274102,0.0,0.0
45,1.16861334,1.140990465024797,1.3440178005823185,0.0077798295273659715,-1.0054945913699744, -0.6893422684533672,0.5285275948087784,0.5524164208560987,0.0003898569466395485, 0.0348559912659289,0.032373387559380906,1.4705803578138368, 0.6043257593293319,0.5086030401585087,0.16446306347810813,0.002157638284982179, 0.08418197293551956,0.03428965811885311,0.0,0.0
46,1.11296509,1.140990465024797,1.2739085570941324,0.005603205342385569,-1.013039866294569, -0.6365973321041728,0.5680051893098068,0.16853772925459087,0.0005383663583992282, 0.03538825674307536,0.03407467588761462,1.4599478736157752, 0.5526772087081286,0.5316490978979193,0.5770526796490266,0.001419196278140703, 0.09175032556804723,0.0353437479187739,0.0,0.0
47,1.05996675,1.140990465024797,1.2526546429959635,0.004059129786792837,-1.0144351435512093, -0.6900862671492345,0.5143772955535456,0.5798846539966928,0.00048737484805301263, 0.035938868531103736,0.0341361655928825,1.4648550567990275, 0.46556914968079244,0.5758853279076643,0.3316668041650867,0.0013420273110197121, 0.06928021856565532,0.027222415035374526,0.0,0.0
48,1.00949214,1.140990465024797,1.271526854664363,0.002612196552178128,-1.0101414772593147, -0.6961683468061948,0.49857290252818,0.3200790813654103,0.0004592217923952851, 0.036129503396182865,0.03414862851681953,1.471428342653392, 0.6109980843513024,0.4953779400233825,0.7402156228454749,0.0011607745461422177, 0.09520431889682146,0.039340989986833164,0.0,0.0
49,0.96142109,1.140990465024797,1.2602552813873893,0.00424021437799253,-1.0111499061870233, -0.6837251512164443,0.5224825623030767,0.9277258777423739,0.0004254433575947901, 0.03762155437328876,0.03568148307055249,1.4668895042325316, 0.43549891020947207,0.5811784682644054,0.5638530363006932,0.0010996781197226554, 0.0823819246108959,0.03236393723301177,0.0,0.0
50,0.91563913,1.140990465024797,1.2560254228154148,0.004251751120641326,-1.0122773279992692, -0.7076848069234681,0.5062080502778693,0.8024712895229458,0.0004803129234371853, 0.03295934163294247,0.030782947548503137,1.4702377304426184, 0.6655310519720495,0.48127340988874207,0.3273042181161816,0.0013354127850672738, 0.08870194192500114,0.036051112420859704,0.0,0.0
51,0.87203727,1.140990465024797,1.269071514763284,0.003989837283597422,-1.0096362409704454, -0.666097222727696,0.5419567929347326,0.2269074235531616,0.0003693327958408886, 0.0386549071667355,0.034266752281612835,1.4712928371146838, 0.5636985874490368,0.5402959380421677,0.5550924801271037,0.0009715687521292026, 0.0726152209655415,0.028298752450253397,0.0,0.0
52,0.83051169,1.140990465024797,1.2252357406724168,0.0031742727263380233,-1.0135418959178923, -0.7441475210607742,0.4567759187240328,0.7938515769818875,0.00040314286712974854, 0.03559368649401364,0.03402970012591118,1.4552939887110887, 0.800960429298455,0.43671335773013037,0.7649553853586373,0.0011507087899708885, 0.08143583219681566,0.03318211485878486,0.0,0.0
53,0.79096351,1.140990465024797,1.2199938948916047,0.002749758747626752,-1.0142740440205107, -0.7203105372148844,0.4779962891016333,0.9590213669636768,0.00028119083312213, 0.038656053989974716,0.03765847165701306,1.460269941658421, 0.4920898596192247,0.5601656337437565,0.5263916134900964,0.0018267434135392751, 0.08382958816423487,0.03363874932743168,0.0,0.0
54,0.75329858,1.140990465024797,1.2411930922446037,0.0032031444720115815,-1.0131340958006825, -0.6620580828979536,0.5413658469602969,0.5939790073527785,0.00023162517806383354, 0.03878315508735931,0.035236998332482956,1.46543900628197, 0.6830046951306634,0.4786881700199118,0.5816395203260643,0.0018179153206157987, 0.08773581334886446,0.03580012215386083,0.0,0.0
55,0.71742722,1.140990465024797,1.2586062388276134,0.003139820793375924,-1.0110322492076895, -0.7108957188281834,0.5009355145099093,0.017102791169342213,0.00038989348666831485, 0.03217788595178518,0.02999130999665146,1.4710826019939873, 0.6130001136863135,0.5058195346366592,0.3696682619691071,0.0012345931684061477, 0.08720920999625313,0.0356282574732799,0.0,0.0
56,0.68326402,1.140990465024797,1.2475940229245963,0.0022490210657837165,-1.0096601094403304, -0.6963162046648649,0.501884024701817,0.8183023714837062,0.00038120616600728635, 0.038351673572914136,0.03539537584798802,1.4624506296951414, 0.41218386499761,0.5845529461303663,0.20858221726731885,0.0011240543204079432, 0.08743577831482889,0.034546798913306365,0.0,0.0
57,0.65072764,1.140990465024797,1.2621904906948413,0.004430621666671776,-1.008662573315744, -0.6215660828893345,0.5635813699466803,0.9098992771692768,0.0003739676148350449, 0.04082331974735431,0.03691642435137521,1.472553684990507, 0.48475962219157714,0.5633176655190744,0.7035974892969312,0.0020019280597746393, 0.08965936522902461,0.03404072834065703,0.0,0.0
58,0.61974061,1.140990465024797,1.2271997364243923,0.0026330922862495684,-1.011535269100905, -0.8023089288317857,0.4085010454904213,0.953244548082478,0.0003202474859285205, 0.027706979554545333,0.02935426300119901,1.4543118489952822, 0.559049184788788,0.5345833379460688,0.7036718646657529,0.001216992926444772, 0.08353059147571769,0.03351850951860742,0.0,0.0
59,0.59022915,1.140990465024797,1.2159803245936458,0.0015578978941878621,-1.0118343801301337, -0.7445084267385429,0.45353428335355483,0.4985640775407191,0.00042113793798224995, 0.03489207911514422,0.033776403489953845,1.4556735065671726, 0.49622570215264705,0.55120972311494,0.31600332041820967,0.0014038039604498576, 0.09425320482032201,0.0376480772113423,0.0,0.0
60,0.562123,1.140990465024797,1.2182976340259881,0.002252042169169164,-1.0138609047294744, -0.7210092290079911,0.481613124741273,0.8666113638614403,0.0004793154421753106, 0.03469299414615247,0.034973945158160165,1.4597322356718694, 0.5736388409764646,0.51772535639633,0.4301906751484977,0.0010737172694119345, 0.09699451769326305,0.03919334237660045,0.0,0.0
61,0.53535524,1.140990465024797,1.2285791588877768,0.0024218536860823653,-1.0135377340273186, -0.675950528508017,0.5296988330460609,0.6078848257510863,0.00037916849136069577, 0.03654456297979124,0.035747911992616045,1.4647608039707454, 0.6517014985751919,0.4992296289809504,0.23761740262789782,0.0013774526541082506, 0.07618828001285087,0.03153736299590578,0.0,0.0
62,0.50986213,1.140990465024797,1.2172348173620215,0.0022180229241141407,-1.0136021304909781, -0.737267185037932,0.4620755451233798,0.014972612058857915,0.00033798163420099516, 0.03645360502342278,0.036777596011485676,1.4554894427974414, 0.7802953561750796,0.4415931800973052,0.5951085153481189,0.001054739880789325, 0.07118227133399432,0.030750235270067518,0.0,0.0
63,0.48558298,1.140990465024797,1.2325074179347288,0.00228627303645012,-1.0103848807059452, -0.6492254961390632,0.5508574763477657,0.18160016147278918,0.00047885881903427413, 0.03718224433658563,0.035310988156715926,1.4604473291063065, 0.4667845806152199,0.5700416739550775,0.05837187627511031,0.0014208512231042598, 0.07892351226926435,0.030996759291962057,0.0,0.0
64,0.46245998,1.140990465024797,1.2298826390401354,0.0019059438989132837,-1.0114602885781496, -0.6977691565933266,0.4986081732929818,0.5469202746838677,0.00042341955195387504, 0.038859565539099736,0.03471445856734363,1.4583735535795894, 0.46216124324481084,0.5618793757306513,0.9217241985327662,0.0009989450554892623, 0.09136363624496559,0.035928113919293146,0.0,0.0
65,0.44043808,1.140990465024797,1.207549632880879,0.0016427236562693774,-1.0137157894146376, -0.6717601616240583,0.5273008917571373,0.46364099097448314,0.00048181333270388976, 0.0386714143546064,0.03714737454646533,1.4592453142938324, 0.5175091403157562,0.5455410088551894,0.5027178978101391,0.0013351236477526216, 0.08472021995930648,0.034112365495296865,0.0,0.0
66,0.41946484,1.140990465024797,1.2120313813773738,0.0019483024311948806,-1.0145037094952598, -0.733743591405595,0.4541711557821344,0.3761223728326469,0.0004177208174058966, 0.03842909929193625,0.03797848179151636,1.46703041589071, 0.6229520483307587,0.5082895308947397,0.9484475580920366,0.0014822193657448746, 0.0806983519246677,0.03347102250948472,0.0,0.0
67,0.39949032,1.140990465024797,1.1897232190735787,0.001384109134452527,-1.0204974313039181, -0.702051172538501,0.5065051382084562,0.8893620428550764,0.00024647272915891214, 0.03680427306211997,0.03410903791271113,1.4577781430106747, 0.39077930970283703,0.6026786904939407,0.10390487424890915,0.0011509657761506668, 0.08047757606974612,0.03147003410913374,0.0,0.0
