omega,S,S_p,S_c
-14.485,2.120575041173113e-5,0.0,2.120575041173113e-5
-14.48,1.1780972450961742e-5,0.0,1.1780972450961742e-5
-14.475,1.1780972450961742e-5,0.0,1.1780972450961742e-5
-14.47,1.6493361431346436e-5,0.0,1.6493361431346436e-5
-14.465,7.068583470577045e-6,0.0,7.068583470577045e-6
-14.46,2.1205750411731134e-5,0.0,2.1205750411731134e-5
-14.455,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-14.450000000000001,3.298672286269287e-5,0.0,3.298672286269287e-5
-14.445,1.8849555921538785e-5,0.0,1.8849555921538785e-5
-14.44,7.068583470577045e-6,0.0,7.068583470577045e-6
-14.435,1.8849555921538785e-5,0.0,1.8849555921538785e-5
-14.43,1.1780972450961742e-5,0.0,1.1780972450961742e-5
-14.425,1.413716694115409e-5,0.0,1.413716694115409e-5
-14.42,2.5918139392115832e-5,0.0,2.5918139392115832e-5
-14.415000000000001,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-14.41,1.8849555921538785e-5,0.0,1.8849555921538785e-5
-14.405000000000001,1.413716694115409e-5,0.0,1.413716694115409e-5
-14.4,1.1780972450961742e-5,0.0,1.1780972450961742e-5
-14.395,1.8849555921538785e-5,0.0,1.8849555921538785e-5
-14.39,9.424777960769393e-6,0.0,9.424777960769393e-6
-14.385,3.063052837250052e-5,0.0,3.063052837250052e-5
-14.38,1.8849555921538785e-5,0.0,1.8849555921538785e-5
-14.375,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-14.370000000000001,1.1780972450961742e-5,0.0,1.1780972450961742e-5
-14.365,1.413716694115409e-5,0.0,1.413716694115409e-5
-14.36,7.068583470577045e-6,0.0,7.068583470577045e-6
-14.355,1.413716694115409e-5,0.0,1.413716694115409e-5
-14.35,1.1780972450961742e-5,0.0,1.1780972450961742e-5
-14.345,2.8274333882308175e-5,0.0,2.8274333882308175e-5
-14.34,2.827433388230818e-5,0.0,2.827433388230818e-5
-14.335,1.413716694115409e-5,0.0,1.413716694115409e-5
-14.33,1.413716694115409e-5,0.0,1.413716694115409e-5
-14.325000000000001,2.8274333882308175e-5,0.0,2.8274333882308175e-5
-14.32,3.298672286269287e-5,0.0,3.298672286269287e-5
-14.315,1.8849555921538785e-5,0.0,1.8849555921538785e-5
-14.31,9.424777960769393e-6,0.0,9.424777960769393e-6
-14.305,4.2411500823462276e-5,0.0,4.2411500823462276e-5
-14.3,1.413716694115409e-5,0.0,1.413716694115409e-5
-14.295,1.413716694115409e-5,0.0,1.413716694115409e-5
-14.290000000000001,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-14.285,1.8849555921538785e-5,0.0,1.8849555921538785e-5
-14.280000000000001,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-14.275,2.5918139392115832e-5,0.0,2.5918139392115832e-5
-14.27,1.6493361431346436e-5,0.0,1.6493361431346436e-5
-14.265,2.120575041173113e-5,0.0,2.120575041173113e-5
-14.26,7.068583470577045e-6,0.0,7.068583470577045e-6
-14.255,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-14.25,1.8849555921538785e-5,0.0,1.8849555921538785e-5
-14.245000000000001,1.1780972450961742e-5,0.0,1.1780972450961742e-5
-14.24,7.068583470577045e-6,0.0,7.068583470577045e-6
-14.235,2.1205750411731138e-5,0.0,2.1205750411731138e-5
-14.23,3.769911184307757e-5,0.0,3.769911184307757e-5
-14.225,2.5918139392115832e-5,0.0,2.5918139392115832e-5
-14.22,4.4767695313654614e-5,0.0,4.4767695313654614e-5
-14.215,7.068583470577045e-6,0.0,7.068583470577045e-6
-14.21,2.1205750411731138e-5,0.0,2.1205750411731138e-5
-14.205,2.5918139392115832e-5,0.0,2.5918139392115832e-5
-14.200000000000001,1.6493361431346436e-5,0.0,1.6493361431346436e-5
-14.195,2.5918139392115832e-5,0.0,2.5918139392115832e-5
-14.19,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-14.185,2.827433388230818e-5,0.0,2.827433388230818e-5
-14.18,1.1780972450961742e-5,0.0,1.1780972450961742e-5
-14.175,1.1780972450961742e-5,0.0,1.1780972450961742e-5
-14.17,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-14.165000000000001,4.0055306333269916e-5,0.0,4.0055306333269916e-5
-14.16,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-14.155000000000001,1.6493361431346436e-5,0.0,1.6493361431346436e-5
-14.15,1.6493361431346436e-5,0.0,1.6493361431346436e-5
-14.145,2.827433388230818e-5,0.0,2.827433388230818e-5
-14.14,4.948008429403931e-5,0.0,4.948008429403931e-5
-14.135,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-14.13,1.1780972450961742e-5,0.0,1.1780972450961742e-5
-14.125,1.1780972450961742e-5,0.0,1.1780972450961742e-5
-14.120000000000001,3.063052837250053e-5,0.0,3.063052837250053e-5
-14.115,2.1205750411731134e-5,0.0,2.1205750411731134e-5
-14.11,1.1780972450961742e-5,0.0,1.1780972450961742e-5
-14.105,2.356194490192348e-5,0.0,2.356194490192348e-5
-14.1,4.005530633326992e-5,0.0,4.005530633326992e-5
-14.095,1.6493361431346436e-5,0.0,1.6493361431346436e-5
-14.09,3.769911184307757e-5,0.0,3.769911184307757e-5
-14.085,2.827433388230818e-5,0.0,2.827433388230818e-5
-14.08,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-14.075000000000001,9.424777960769393e-6,0.0,9.424777960769393e-6
-14.07,1.6493361431346436e-5,0.0,1.6493361431346436e-5
-14.065,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-14.06,1.8849555921538785e-5,0.0,1.8849555921538785e-5
-14.055,2.5918139392115832e-5,0.0,2.5918139392115832e-5
-14.05,2.1205750411731134e-5,0.0,2.1205750411731134e-5
-14.045,3.298672286269287e-5,0.0,3.298672286269287e-5
-14.040000000000001,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-14.035,2.1205750411731134e-5,0.0,2.1205750411731134e-5
-14.030000000000001,4.4767695313654614e-5,0.0,4.4767695313654614e-5
-14.025,3.769911184307757e-5,0.0,3.769911184307757e-5
-14.02,4.005530633326992e-5,0.0,4.005530633326992e-5
-14.015,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-14.01,2.827433388230818e-5,0.0,2.827433388230818e-5
-14.005,1.6493361431346436e-5,0.0,1.6493361431346436e-5
-14.0,6.126105674500105e-5,0.0,6.126105674500105e-5
-13.995000000000001,3.769911184307757e-5,0.0,3.769911184307757e-5
-13.99,3.298672286269287e-5,0.0,3.298672286269287e-5
-13.985,2.8274333882308175e-5,0.0,2.8274333882308175e-5
-13.98,3.063052837250053e-5,0.0,3.063052837250053e-5
-13.975,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-13.97,2.827433388230818e-5,0.0,2.827433388230818e-5
-13.965,3.063052837250053e-5,0.0,3.063052837250053e-5
-13.96,3.769911184307757e-5,0.0,3.769911184307757e-5
-13.955,1.413716694115409e-5,0.0,1.413716694115409e-5
-13.950000000000001,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-13.945,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-13.94,1.8849555921538785e-5,0.0,1.8849555921538785e-5
-13.935,4.476769531365462e-5,0.0,4.476769531365462e-5
-13.93,1.8849555921538785e-5,0.0,1.8849555921538785e-5
-13.925,3.769911184307757e-5,0.0,3.769911184307757e-5
-13.92,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-13.915000000000001,2.1205750411731138e-5,0.0,2.1205750411731138e-5
-13.91,5.89048622548087e-5,0.0,5.89048622548087e-5
-13.905000000000001,7.068583470577045e-6,0.0,7.068583470577045e-6
-13.9,4.4767695313654614e-5,0.0,4.4767695313654614e-5
-13.895,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-13.89,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-13.885,2.5918139392115832e-5,0.0,2.5918139392115832e-5
-13.88,4.4767695313654614e-5,0.0,4.4767695313654614e-5
-13.875,2.827433388230818e-5,0.0,2.827433388230818e-5
-13.870000000000001,2.1205750411731134e-5,0.0,2.1205750411731134e-5
-13.865,4.005530633326992e-5,0.0,4.005530633326992e-5
-13.86,3.298672286269287e-5,0.0,3.298672286269287e-5
-13.855,5.419247327442401e-5,0.0,5.419247327442401e-5
-13.85,2.827433388230818e-5,0.0,2.827433388230818e-5
-13.845,4.948008429403932e-5,0.0,4.948008429403932e-5
-13.84,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-13.835,3.298672286269287e-5,0.0,3.298672286269287e-5
-13.83,2.5918139392115826e-5,0.0,2.5918139392115826e-5
-13.825000000000001,4.948008429403932e-5,0.0,4.948008429403932e-5
-13.82,2.827433388230818e-5,0.0,2.827433388230818e-5
-13.815,3.298672286269287e-5,0.0,3.298672286269287e-5
-13.81,2.827433388230818e-5,0.0,2.827433388230818e-5
-13.805,1.884955592153879e-5,0.0,1.884955592153879e-5
-13.8,3.063052837250053e-5,0.0,3.063052837250053e-5
-13.795,4.948008429403932e-5,0.0,4.948008429403932e-5
-13.790000000000001,2.5918139392115832e-5,0.0,2.5918139392115832e-5
-13.785,7.068583470577045e-6,0.0,7.068583470577045e-6
-13.780000000000001,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-13.775,2.827433388230818e-5,0.0,2.827433388230818e-5
-13.77,3.063052837250052e-5,0.0,3.063052837250052e-5
-13.765,2.8274333882308175e-5,0.0,2.8274333882308175e-5
-13.76,1.6493361431346436e-5,0.0,1.6493361431346436e-5
-13.755,5.1836278784231665e-5,0.0,5.1836278784231665e-5
-13.75,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-13.745000000000001,3.063052837250053e-5,0.0,3.063052837250053e-5
-13.74,1.884955592153879e-5,0.0,1.884955592153879e-5
-13.735,4.241150082346227e-5,0.0,4.241150082346227e-5
-13.73,2.827433388230818e-5,0.0,2.827433388230818e-5
-13.725,2.5918139392115832e-5,0.0,2.5918139392115832e-5
-13.72,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-13.715,2.5918139392115832e-5,0.0,2.5918139392115832e-5
-13.71,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-13.705,3.063052837250053e-5,0.0,3.063052837250053e-5
-13.700000000000001,2.827433388230818e-5,0.0,2.827433388230818e-5
-13.695,4.4767695313654614e-5,0.0,4.4767695313654614e-5
-13.69,4.4767695313654614e-5,0.0,4.4767695313654614e-5
-13.685,4.241150082346227e-5,0.0,4.241150082346227e-5
-13.68,3.298672286269287e-5,0.0,3.298672286269287e-5
-13.675,1.413716694115409e-5,0.0,1.413716694115409e-5
-13.67,5.1836278784231665e-5,0.0,5.1836278784231665e-5
-13.665000000000001,3.298672286269287e-5,0.0,3.298672286269287e-5
-13.66,4.005530633326992e-5,0.0,4.005530633326992e-5
-13.655000000000001,6.832964021557809e-5,0.0,6.832964021557809e-5
-13.65,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-13.645,2.827433388230818e-5,0.0,2.827433388230818e-5
-13.64,5.654866776461636e-5,0.0,5.654866776461636e-5
-13.635,3.063052837250053e-5,0.0,3.063052837250053e-5
-13.63,6.126105674500104e-5,0.0,6.126105674500104e-5
-13.625,4.948008429403931e-5,0.0,4.948008429403931e-5
-13.620000000000001,3.769911184307758e-5,0.0,3.769911184307758e-5
-13.615,4.476769531365462e-5,0.0,4.476769531365462e-5
-13.61,2.827433388230818e-5,0.0,2.827433388230818e-5
-13.605,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-13.6,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-13.595,4.948008429403931e-5,0.0,4.948008429403931e-5
-13.59,4.2411500823462276e-5,0.0,4.2411500823462276e-5
-13.585,3.298672286269287e-5,0.0,3.298672286269287e-5
-13.58,6.126105674500105e-5,0.0,6.126105674500105e-5
-13.575000000000001,2.1205750411731138e-5,0.0,2.1205750411731138e-5
-13.57,3.769911184307757e-5,0.0,3.769911184307757e-5
-13.565,4.241150082346227e-5,0.0,4.241150082346227e-5
-13.56,1.884955592153879e-5,0.0,1.884955592153879e-5
-13.555,4.4767695313654614e-5,0.0,4.4767695313654614e-5
-13.55,3.298672286269287e-5,0.0,3.298672286269287e-5
-13.545,5.89048622548087e-5,0.0,5.89048622548087e-5
-13.540000000000001,6.126105674500105e-5,0.0,6.126105674500105e-5
-13.535,3.298672286269287e-5,0.0,3.298672286269287e-5
-13.530000000000001,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-13.525,3.063052837250053e-5,0.0,3.063052837250053e-5
-13.52,4.712388980384696e-5,0.0,4.712388980384696e-5
-13.515,5.419247327442402e-5,0.0,5.419247327442402e-5
-13.51,3.769911184307757e-5,0.0,3.769911184307757e-5
-13.505,4.712388980384697e-5,0.0,4.712388980384697e-5
-13.5,4.712388980384697e-5,0.0,4.712388980384697e-5
-13.495000000000001,5.1836278784231665e-5,0.0,5.1836278784231665e-5
-13.49,5.1836278784231665e-5,0.0,5.1836278784231665e-5
-13.485,4.712388980384697e-5,0.0,4.712388980384697e-5
-13.48,4.948008429403931e-5,0.0,4.948008429403931e-5
-13.475,4.2411500823462276e-5,0.0,4.2411500823462276e-5
-13.47,6.36172512351934e-5,0.0,6.36172512351934e-5
-13.465,5.419247327442402e-5,0.0,5.419247327442402e-5
-13.46,5.1836278784231665e-5,0.0,5.1836278784231665e-5
-13.455,5.419247327442402e-5,0.0,5.419247327442402e-5
-13.450000000000001,4.2411500823462276e-5,0.0,4.2411500823462276e-5
-13.445,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-13.44,5.1836278784231665e-5,0.0,5.1836278784231665e-5
-13.435,4.241150082346227e-5,0.0,4.241150082346227e-5
-13.43,4.948008429403931e-5,0.0,4.948008429403931e-5
-13.425,4.712388980384697e-5,0.0,4.712388980384697e-5
-13.42,5.419247327442401e-5,0.0,5.419247327442401e-5
-13.415000000000001,4.948008429403931e-5,0.0,4.948008429403931e-5
-13.41,5.89048622548087e-5,0.0,5.89048622548087e-5
-13.405000000000001,2.5918139392115832e-5,0.0,2.5918139392115832e-5
-13.4,5.654866776461636e-5,0.0,5.654866776461636e-5
-13.395,5.654866776461636e-5,0.0,5.654866776461636e-5
-13.39,2.827433388230818e-5,0.0,2.827433388230818e-5
-13.385,3.5342917352885225e-5,0.0,3.5342917352885225e-5
-13.38,4.712388980384697e-5,0.0,4.712388980384697e-5
-13.375,3.063052837250053e-5,0.0,3.063052837250053e-5
-13.370000000000001,5.89048622548087e-5,0.0,5.89048622548087e-5
-13.365,6.597344572538575e-5,0.0,6.597344572538575e-5
-13.36,7.30420291959628e-5,0.0,7.30420291959628e-5
-13.355,4.2411500823462276e-5,0.0,4.2411500823462276e-5
-13.35,6.597344572538575e-5,0.0,6.597344572538575e-5
-13.345,6.36172512351934e-5,0.0,6.36172512351934e-5
-13.34,4.4767695313654614e-5,0.0,4.4767695313654614e-5
-13.335,4.005530633326992e-5,0.0,4.005530633326992e-5
-13.33,5.654866776461636e-5,0.0,5.654866776461636e-5
-13.325000000000001,4.712388980384697e-5,0.0,4.712388980384697e-5
