i,ar_pcont1,ar_pcont2,ar_pcont3,ar_ncont1,ar_ncont2,ar_ncont3,∆w_pcont1,∆w_pcont2,∆w_ncont1,∆w_ncont2,ar_ppeak,ar_npeak,∆w_ppeak,∆w_npeak,ar_wAc,ar_wAp,ar_Ap,∆w_Ac,∆w_Ap,∆Ap
122.0,0.4769,0.5293,0.2157,0.4784,0.5,0.0243,3.08250822,4.43881184,0.13893865,0.24008598,0.4804,0.4814,9.453e-5,1.272e-5,0.459,0.4998,0.4843,0.1157822,1.06e-5,3.166e-5
123.0,0.4649,0.5183,0.2156,0.4743,0.5008,0.023,3.08250822,4.43881184,0.13893865,0.24008598,0.5444,0.5094,7.878e-5,1.06e-5,0.4887,0.483,0.4627,0.09648517,1.06e-5,3.166e-5
124.0,0.4618,0.5087,0.204,0.4726,0.5004,0.0253,3.08250822,4.43881184,0.13893865,0.24008598,0.5318,0.5114,7.878e-5,1.06e-5,0.4896,0.493,0.5272,0.09648517,1.06e-5,2.638e-5
125.0,0.4971,0.5077,0.2019,0.4648,0.4807,0.0227,2.56875685,4.43881184,0.13893865,0.24008598,0.521,0.493,7.878e-5,1.06e-5,0.4786,0.4774,0.5093,0.09648517,6.14e-6,2.638e-5
126.0,0.4915,0.498,0.1986,0.4555,0.4615,0.0217,2.56875685,4.43881184,0.13893865,0.24008598,0.5088,0.5116,7.878e-5,8.84e-6,0.4697,0.4694,0.4918,0.09648517,3.55e-6,2.638e-5
127.0,0.4875,0.4905,0.1978,0.4854,0.5197,0.0221,2.56875685,4.43881184,0.1157822,0.20007165,0.5048,0.4914,7.878e-5,8.84e-6,0.4654,0.4656,0.4753,0.09648517,2.05e-6,2.638e-5
128.0,0.4872,0.4802,0.1902,0.4809,0.5151,0.0213,2.56875685,4.43881184,0.1157822,0.20007165,0.494,0.484,7.878e-5,7.36e-6,0.462,0.4628,0.4588,0.09648517,6.9e-7,2.638e-5
129.0,0.495,0.4908,0.1956,0.4779,0.5038,0.0197,2.56875685,4.43881184,0.1157822,0.20007165,0.4958,0.4702,7.878e-5,5.11e-6,0.4607,0.4422,0.5241,0.09648517,3.3e-7,2.198e-5
130.0,0.4875,0.4794,0.1877,0.4766,0.5007,0.0195,2.56875685,4.43881184,0.1157822,0.20007165,0.4708,0.464,7.878e-5,2.47e-6,0.4887,0.429,0.5056,0.08040431,1.1e-7,2.198e-5
131.0,0.486,0.4754,0.1843,0.4722,0.5013,0.0198,2.56875685,4.43881184,0.1157822,0.20007165,0.532,0.4554,6.565e-5,9.9e-7,0.489,0.4118,0.4894,0.08040431,2.0e-8,2.198e-5
132.0,0.471,0.5252,0.1795,0.4658,0.4894,0.0204,2.56875685,3.69900987,0.1157822,0.20007165,0.5072,0.4462,6.565e-5,1.6e-7,0.4843,0.4164,0.4717,0.08040431,0.0,2.198e-5
133.0,0.4632,0.5205,0.1844,0.4609,0.478,0.0186,2.56875685,3.69900987,0.1157822,0.20007165,0.5096,0.4356,6.565e-5,3.0e-8,0.4784,0.4026,0.5157,0.08040431,0.0,1.832e-5
134.0,0.4646,0.5124,0.1789,0.4553,0.4662,0.0179,2.56875685,3.69900987,0.1157822,0.20007165,0.489,0.4148,6.565e-5,1.0e-8,0.4728,0.3816,0.5025,0.08040431,0.0,1.832e-5
135.0,0.4655,0.5202,0.1817,0.4817,0.5162,0.0172,2.56875685,3.69900987,0.09648517,0.16672637,0.5334,0.4106,5.471e-5,0.0,0.4658,0.3614,0.482,0.08040431,0.0,1.832e-5
136.0,0.5011,0.516,0.1805,0.481,0.5096,0.0173,2.14063071,3.69900987,0.09648517,0.16672637,0.4686,0.3864,6.565e-5,0.0,0.4628,0.364,0.5254,0.08040431,0.0,1.527e-5
137.0,0.4837,0.4859,0.167,0.4745,0.5045,0.0173,2.14063071,3.69900987,0.09648517,0.16672637,0.5204,0.3712,5.471e-5,0.0,0.4597,0.3542,0.4974,0.08040431,0.0,1.527e-5
138.0,0.4803,0.4846,0.1641,0.4687,0.4975,0.0167,2.14063071,3.69900987,0.09648517,0.16672637,0.514,0.3732,5.471e-5,0.0,0.4871,0.3298,0.4826,0.06700359,0.0,1.527e-5
139.0,0.4801,0.4793,0.1679,0.466,0.4857,0.0164,2.14063071,3.69900987,0.09648517,0.16672637,0.4994,0.3674,5.471e-5,0.0,0.484,0.3226,0.4644,0.06700359,0.0,1.527e-5
140.0,0.4802,0.4784,0.1649,0.4622,0.4809,0.0155,2.14063071,3.69900987,0.09648517,0.16672637,0.4958,0.354,5.471e-5,0.0,0.4797,0.3146,0.5178,0.06700359,0.0,1.272e-5
141.0,0.4804,0.4759,0.1648,0.4588,0.4709,0.0149,2.14063071,3.69900987,0.09648517,0.16672637,0.4774,0.3332,5.471e-5,0.0,0.475,0.3058,0.4957,0.06700359,0.0,1.272e-5
142.0,0.4666,0.5166,0.1573,0.4546,0.4656,0.015,2.14063071,3.08250822,0.09648517,0.16672637,0.4742,0.3204,5.471e-5,0.0,0.4706,0.2676,0.4544,0.06700359,0.0,1.272e-5
143.0,0.4691,0.5392,0.1698,0.487,0.5177,0.0144,2.14063071,3.08250822,0.08040431,0.13893865,0.5136,0.3026,4.559e-5,0.0,0.4688,0.2944,0.546,0.06700359,0.0,1.06e-5
144.0,0.4614,0.5252,0.16,0.4824,0.5142,0.0148,2.14063071,3.08250822,0.08040431,0.13893865,0.5116,0.3008,4.559e-5,0.0,0.468,0.2578,0.4979,0.06700359,0.0,1.06e-5
145.0,0.4628,0.5105,0.1548,0.4784,0.504,0.0145,2.14063071,3.08250822,0.08040431,0.13893865,0.5,0.2704,4.559e-5,0.0,0.4622,0.2614,0.4917,0.06700359,0.0,1.06e-5
146.0,0.4997,0.5203,0.1589,0.4746,0.4979,0.0139,1.78385893,3.08250822,0.08040431,0.13893865,0.487,0.2956,4.559e-5,0.0,0.4594,0.2542,0.4923,0.06700359,0.0,8.84e-6
147.0,0.4907,0.5053,0.1547,0.4686,0.4967,0.0136,1.78385893,3.08250822,0.08040431,0.13893865,0.4812,0.2668,4.559e-5,0.0,0.4858,0.2474,0.4916,0.05583633,0.0,6.14e-6
148.0,0.4809,0.494,0.1492,0.4618,0.4841,0.0127,1.78385893,3.08250822,0.08040431,0.13893865,0.4736,0.2552,4.559e-5,0.0,0.4834,0.2142,0.4297,0.05583633,0.0,2.05e-6
149.0,0.4747,0.4927,0.1501,0.4567,0.4746,0.0129,1.78385893,3.08250822,0.08040431,0.13893865,0.4614,0.2432,4.559e-5,0.0,0.4753,0.208,0.4268,0.05583633,0.0,5.7e-7
150.0,0.4651,0.477,0.148,0.4889,0.4663,0.0127,1.78385893,3.08250822,0.06700359,0.13893865,0.506,0.2288,3.799e-5,0.0,0.4733,0.2026,0.4128,0.05583633,0.0,1.3e-7
151.0,0.456,0.5309,0.147,0.4866,0.5272,0.0127,1.78385893,2.56875685,0.06700359,0.1157822,0.5026,0.2244,3.799e-5,0.0,0.471,0.192,0.3873,0.05583633,0.0,3.0e-8
152.0,0.496,0.5244,0.1452,0.4802,0.5095,0.0121,1.4865491,2.56875685,0.06700359,0.1157822,0.499,0.206,3.799e-5,0.0,0.4618,0.1872,0.3644,0.05583633,0.0,0.0
153.0,0.4858,0.5066,0.1385,0.4785,0.51,0.0117,1.4865491,2.56875685,0.06700359,0.1157822,0.4804,0.1968,3.799e-5,0.0,0.4585,0.1512,0.3051,0.05583633,0.0,0.0
154.0,0.4809,0.5076,0.1419,0.472,0.4971,0.0113,1.4865491,2.56875685,0.06700359,0.1157822,0.4822,0.1848,3.166e-5,0.0,0.489,0.1534,0.3175,0.04653027,0.0,0.0
155.0,0.4736,0.4877,0.1314,0.4658,0.4905,0.0123,1.4865491,2.56875685,0.06700359,0.1157822,0.5836,0.162,2.198e-5,0.0,0.486,0.1524,0.2971,0.04653027,0.0,0.0
156.0,0.47,0.4883,0.1308,0.4622,0.4824,0.0119,1.4865491,2.56875685,0.06700359,0.1157822,0.4972,0.1706,3.166e-5,0.0,0.4805,0.1338,0.2839,0.04653027,0.0,0.0
157.0,0.4689,0.479,0.1259,0.4594,0.4768,0.0112,1.4865491,2.56875685,0.06700359,0.1157822,0.5444,0.143,2.638e-5,0.0,0.4798,0.1292,0.2556,0.04653027,0.0,0.0
158.0,0.4599,0.4609,0.1204,0.4533,0.4656,0.0104,1.4865491,2.56875685,0.06700359,0.1157822,0.4922,0.1402,3.166e-5,0.0,0.4721,0.1142,0.2318,0.04653027,0.0,0.0
159.0,0.4563,0.5203,0.1198,0.4818,0.5144,0.0108,1.4865491,2.14063071,0.05583633,0.09648517,0.5308,0.1228,2.638e-5,0.0,0.4656,0.1048,0.2204,0.04653027,0.0,0.0
160.0,0.4916,0.5228,0.1199,0.4778,0.5075,0.0099,1.23879092,2.14063071,0.05583633,0.09648517,0.5232,0.1196,2.638e-5,0.0,0.4621,0.1066,0.208,0.04653027,0.0,0.0
161.0,0.4926,0.5106,0.1154,0.4739,0.4957,0.0101,1.23879092,2.14063071,0.05583633,0.09648517,0.5036,0.0992,2.638e-5,0.0,0.4579,0.0902,0.1918,0.04653027,0.0,0.0
162.0,0.4795,0.5012,0.1157,0.4675,0.4893,0.0094,1.23879092,2.14063071,0.05583633,0.09648517,0.5128,0.1156,2.638e-5,0.0,0.4879,0.0866,0.174,0.03877523,0.0,0.0
163.0,0.4734,0.4872,0.1176,0.4661,0.4841,0.0091,1.23879092,2.14063071,0.05583633,0.09648517,0.5314,0.1042,2.198e-5,0.0,0.4769,0.0786,0.1614,0.03877523,0.0,0.0
164.0,0.4701,0.4849,0.1148,0.4591,0.4706,0.0089,1.23879092,2.14063071,0.05583633,0.09648517,0.4838,0.0906,2.638e-5,0.0,0.477,0.0738,0.1475,0.03877523,0.0,0.0
165.0,0.4651,0.4763,0.1078,0.4917,0.4711,0.0092,1.23879092,2.14063071,0.04653027,0.09648517,0.5162,0.0864,2.198e-5,0.0,0.4755,0.065,0.1334,0.03877523,0.0,0.0
166.0,0.4564,0.4547,0.1039,0.4848,0.461,0.0091,1.23879092,2.14063071,0.04653027,0.09648517,0.4546,0.0676,2.638e-5,0.0,0.4675,0.0616,0.1211,0.03877523,0.0,0.0
167.0,0.487,0.5109,0.1012,0.477,0.5096,0.0084,1.03232577,1.78385893,0.04653027,0.08040431,0.4896,0.0686,2.198e-5,0.0,0.4644,0.052,0.1064,0.03877523,0.0,0.0
168.0,0.4809,0.4923,0.0958,0.4744,0.5012,0.0081,1.03232577,1.78385893,0.04653027,0.08040431,0.4958,0.0558,2.198e-5,0.0,0.4581,0.0544,0.103,0.03877523,0.0,0.0
169.0,0.4763,0.4955,0.0995,0.4718,0.494,0.0085,1.03232577,1.78385893,0.04653027,0.08040431,0.5228,0.0646,1.832e-5,0.0,0.4898,0.0428,0.0848,0.03231269,0.0,0.0
170.0,0.4695,0.4842,0.0949,0.4671,0.4853,0.008,1.03232577,1.78385893,0.04653027,0.08040431,0.5078,0.038,1.832e-5,0.0,0.4847,0.0358,0.0831,0.03231269,0.0,0.0
171.0,0.4647,0.4786,0.0951,0.4609,0.4761,0.0077,1.03232577,1.78385893,0.04653027,0.08040431,0.4972,0.0424,1.832e-5,0.0,0.478,0.0274,0.0618,0.03231269,0.0,0.0
172.0,0.4665,0.4806,0.0913,0.4584,0.4773,0.0083,1.03232577,1.78385893,0.04653027,0.08040431,0.4818,0.0414,1.832e-5,0.0,0.4769,0.0282,0.0579,0.03231269,0.0,0.0
173.0,0.464,0.4695,0.0971,0.4544,0.4663,0.0078,1.03232577,1.78385893,0.04653027,0.08040431,0.4814,0.0366,1.832e-5,0.0,0.4697,0.0318,0.0649,0.03231269,0.0,0.0
174.0,0.4907,0.5146,0.0932,0.4837,0.4602,0.007,0.86027147,1.4865491,0.03877523,0.08040431,0.4742,0.0382,1.832e-5,0.0,0.4685,0.0216,0.0502,0.03231269,0.0,0.0
175.0,0.4912,0.5212,0.0911,0.479,0.51,0.0073,0.86027147,1.4865491,0.03877523,0.06700359,0.4946,0.0286,1.527e-5,0.0,0.4634,0.0148,0.0312,0.03231269,0.0,0.0
176.0,0.4846,0.5076,0.0898,0.4734,0.4965,0.0067,0.86027147,1.4865491,0.03877523,0.06700359,0.482,0.0254,1.527e-5,0.0,0.4598,0.0142,0.0317,0.03231269,0.0,0.0
177.0,0.4724,0.4946,0.0849,0.4693,0.4917,0.0069,0.86027147,1.4865491,0.03877523,0.06700359,0.5136,0.0244,1.272e-5,0.0,0.4881,0.013,0.0264,0.02692724,0.0,0.0
178.0,0.4685,0.4926,0.0881,0.4634,0.4854,0.0064,0.86027147,1.4865491,0.03877523,0.06700359,0.4988,0.0152,1.272e-5,0.0,0.4834,0.013,0.0259,0.02692724,0.0,0.0
179.0,0.4645,0.4899,0.0872,0.4587,0.4743,0.0061,0.86027147,1.4865491,0.03877523,0.06700359,0.486,0.0144,1.272e-5,0.0,0.4793,0.01,0.0208,0.02692724,0.0,0.0
180.0,0.4486,0.4649,0.0852,0.4879,0.465,0.006,0.86027147,1.4865491,0.03231269,0.06700359,0.4844,0.0122,1.272e-5,0.0,0.4717,0.0044,0.0112,0.02692724,0.0,0.0
181.0,0.491,0.5284,0.0783,0.4833,0.5166,0.006,0.71689289,1.23879092,0.03231269,0.05583633,0.5278,0.0132,1.06e-5,0.0,0.4672,0.0038,0.0097,0.02692724,0.0,0.0
182.0,0.4842,0.5197,0.0794,0.4769,0.5032,0.0061,0.71689289,1.23879092,0.03231269,0.05583633,0.4628,0.0106,1.272e-5,0.0,0.4606,0.0046,0.0114,0.02692724,0.0,0.0
183.0,0.4793,0.5118,0.0794,0.4732,0.4983,0.0057,0.71689289,1.23879092,0.03231269,0.05583633,0.4406,0.0066,1.272e-5,0.0,0.4579,0.0026,0.006,0.02692724,0.0,0.0
184.0,0.4788,0.5065,0.0783,0.4676,0.4922,0.0053,0.71689289,1.23879092,0.03231269,0.05583633,0.5068,0.0088,1.06e-5,0.0,0.4863,0.0038,0.0076,0.02243937,0.0,0.0
185.0,0.4794,0.5068,0.0778,0.4654,0.4817,0.0056,0.71689289,1.23879092,0.03231269,0.05583633,0.5064,0.0036,8.84e-6,0.0,0.4842,0.0048,0.0106,0.02243937,0.0,0.0
186.0,0.4737,0.4976,0.0793,0.4603,0.4752,0.0053,0.71689289,1.23879092,0.03231269,0.05583633,0.5006,0.0052,7.36e-6,0.0,0.4776,0.0008,0.0016,0.02243937,0.0,0.0
187.0,0.463,0.4811,0.0737,0.4557,0.4731,0.0057,0.71689289,1.23879092,0.03231269,0.05583633,0.487,0.0026,7.36e-6,0.0,0.4729,0.0006,0.002,0.02243937,0.0,0.0
188.0,0.4655,0.4808,0.073,0.486,0.4638,0.0055,0.71689289,1.23879092,0.02692724,0.05583633,0.4828,0.0028,6.14e-6,0.0,0.4692,0.0,0.0012,0.02243937,0.0,0.0
189.0,0.4549,0.4725,0.0729,0.4804,0.5098,0.005,0.71689289,1.23879092,0.02692724,0.04653027,0.4748,0.001,2.96e-6,0.0,0.467,0.0008,0.0018,0.02243937,0.0,0.0
190.0,0.4896,0.5224,0.0721,0.4744,0.4986,0.0051,0.59741074,1.03232577,0.02692724,0.04653027,0.4592,0.0008,8.3e-7,0.0,0.4575,0.0002,0.0008,0.02243937,0.0,0.0
191.0,0.481,0.5129,0.0698,0.47,0.493,0.0051,0.59741074,1.03232577,0.02692724,0.04653027,0.4426,0.001,2.3e-7,0.0,0.4562,0.001,0.002,0.02243937,0.0,0.0
192.0,0.4784,0.5052,0.0649,0.4675,0.4811,0.0045,0.59741074,1.03232577,0.02692724,0.04653027,0.4376,0.0004,5.0e-8,0.0,0.4833,0.0002,0.0002,0.01869947,0.0,0.0
0.0,0.4524,0.4827,0.2664,0.4648,0.4948,0.0335,4.4388,6.3919,0.2001,0.3457,0.4734,0.4814,0.0001,0.0,0.0,0.0,0.0,0.13893865,1.832e-5,4.55877581
