i,ar_pcont1,ar_pcont2,ar_pcont3,ar_ncont1,ar_ncont2,ar_ncont3,∆w_pcont1,∆w_pcont2,∆w_ncont1,∆w_ncont2,ar_ppeak,ar_npeak,∆w_ppeak,∆w_npeak,ar_wAc,ar_wAp,ar_Ap,∆w_Ac,∆w_Ap,∆Ap
122.0,0.4883,0.4995,0.0526,0.4553,0.4623,0.0195,0.41486857,0.71689289,0.16672637,0.20007165,0.4608,0.4778,0.00013612,3.799e-5,0.4682,0.5032,0.4965,0.05583633,3.166e-5,7.878e-5
123.0,0.4834,0.5001,0.0538,0.4567,0.4667,0.0212,0.41486857,0.71689289,0.16672637,0.20007165,0.5148,0.4622,0.00011344,3.799e-5,0.4644,0.4958,0.4808,0.05583633,3.166e-5,7.878e-5
124.0,0.4744,0.4848,0.0497,0.47,0.4933,0.0202,0.41486857,0.71689289,0.13893865,0.16672637,0.5172,0.5282,0.00011344,3.166e-5,0.4601,0.4838,0.5615,0.05583633,3.166e-5,6.565e-5
125.0,0.4715,0.4763,0.051,0.468,0.4829,0.0201,0.41486857,0.71689289,0.13893865,0.16672637,0.4868,0.4906,0.00011344,3.166e-5,0.4576,0.4762,0.5485,0.05583633,3.166e-5,6.565e-5
126.0,0.4608,0.4605,0.0505,0.4657,0.482,0.0188,0.41486857,0.71689289,0.13893865,0.16672637,0.4866,0.4966,0.00011344,3.166e-5,0.4829,0.4846,0.5296,0.04653027,3.166e-5,6.565e-5
127.0,0.4604,0.5179,0.051,0.4607,0.4768,0.0189,0.41486857,0.59741074,0.13893865,0.16672637,0.4858,0.529,0.00011344,2.638e-5,0.4801,0.4728,0.5251,0.04653027,3.166e-5,6.565e-5
128.0,0.4903,0.5086,0.048,0.4601,0.472,0.0179,0.34572381,0.59741074,0.13893865,0.16672637,0.4854,0.5126,0.00011344,2.638e-5,0.4744,0.5074,0.5047,0.04653027,2.638e-5,6.565e-5
129.0,0.4811,0.494,0.0457,0.4603,0.4727,0.0183,0.34572381,0.59741074,0.13893865,0.16672637,0.473,0.5042,0.00011344,2.638e-5,0.4731,0.4992,0.4818,0.04653027,2.638e-5,6.565e-5
130.0,0.4798,0.4938,0.0444,0.4555,0.5023,0.0173,0.34572381,0.59741074,0.13893865,0.13893865,0.5338,0.4988,9.453e-5,2.638e-5,0.4663,0.478,0.475,0.04653027,2.638e-5,6.565e-5
131.0,0.4822,0.4961,0.0457,0.4728,0.5,0.017,0.34572381,0.59741074,0.1157822,0.13893865,0.4332,0.4902,0.00011344,2.638e-5,0.4676,0.5184,0.5481,0.04653027,2.198e-5,5.471e-5
132.0,0.4699,0.4718,0.0428,0.4705,0.495,0.0166,0.34572381,0.59741074,0.1157822,0.13893865,0.4988,0.4864,9.453e-5,2.638e-5,0.4654,0.5186,0.5319,0.04653027,2.198e-5,5.471e-5
133.0,0.4662,0.4661,0.0412,0.4681,0.4879,0.0174,0.34572381,0.59741074,0.1157822,0.13893865,0.495,0.4624,9.453e-5,2.638e-5,0.4618,0.5052,0.5214,0.04653027,2.198e-5,5.471e-5
134.0,0.4692,0.5303,0.0423,0.4648,0.4858,0.0158,0.34572381,0.49784229,0.1157822,0.13893865,0.4848,0.498,9.453e-5,2.198e-5,0.4813,0.494,0.4959,0.03877523,2.198e-5,5.471e-5
135.0,0.4618,0.5186,0.0401,0.4614,0.4779,0.016,0.34572381,0.49784229,0.1157822,0.13893865,0.4854,0.5014,9.453e-5,2.198e-5,0.477,0.4804,0.4849,0.03877523,2.198e-5,5.471e-5
136.0,0.4579,0.5039,0.0392,0.4582,0.467,0.0167,0.34572381,0.49784229,0.1157822,0.13893865,0.4572,0.5346,9.453e-5,1.832e-5,0.4726,0.5344,0.5602,0.03877523,1.832e-5,4.559e-5
137.0,0.482,0.4969,0.0385,0.4555,0.4978,0.0148,0.28810318,0.49784229,0.1157822,0.1157822,0.4516,0.5178,9.453e-5,1.832e-5,0.464,0.5276,0.5322,0.03877523,1.527e-5,4.559e-5
138.0,0.4767,0.4904,0.0359,0.4724,0.4945,0.0139,0.28810318,0.49784229,0.09648517,0.1157822,0.5126,0.5146,7.878e-5,1.832e-5,0.4667,0.4952,0.5251,0.03877523,1.832e-5,4.559e-5
139.0,0.4742,0.4773,0.0357,0.4661,0.4901,0.0142,0.28810318,0.49784229,0.09648517,0.1157822,0.493,0.5076,7.878e-5,1.832e-5,0.4641,0.4824,0.5084,0.03877523,1.832e-5,4.559e-5
140.0,0.4674,0.4701,0.0347,0.4656,0.4819,0.0144,0.28810318,0.49784229,0.09648517,0.1157822,0.4884,0.5024,7.878e-5,1.832e-5,0.4838,0.4902,0.4909,0.03231269,1.832e-5,4.559e-5
141.0,0.4652,0.4708,0.0356,0.4637,0.481,0.0141,0.28810318,0.49784229,0.09648517,0.1157822,0.475,0.5182,7.878e-5,1.527e-5,0.4813,0.494,0.4766,0.03231269,1.527e-5,4.559e-5
142.0,0.4591,0.511,0.0348,0.4623,0.4753,0.0143,0.28810318,0.41486857,0.09648517,0.1157822,0.511,0.5086,6.565e-5,1.527e-5,0.4772,0.4896,0.4624,0.03231269,1.527e-5,4.559e-5
143.0,0.4867,0.5045,0.0348,0.4613,0.4752,0.0137,0.24008598,0.41486857,0.09648517,0.1157822,0.5188,0.4926,6.565e-5,1.527e-5,0.4736,0.538,0.5274,0.03231269,1.272e-5,3.799e-5
144.0,0.4809,0.4925,0.0345,0.4597,0.476,0.0133,0.24008598,0.41486857,0.09648517,0.1157822,0.5082,0.4908,6.565e-5,1.527e-5,0.4703,0.5172,0.5126,0.03231269,1.272e-5,3.799e-5
145.0,0.475,0.4843,0.032,0.4597,0.4686,0.0135,0.24008598,0.41486857,0.09648517,0.1157822,0.495,0.4764,6.565e-5,1.527e-5,0.4665,0.4956,0.4973,0.03231269,1.272e-5,3.799e-5
146.0,0.4698,0.4698,0.0291,0.458,0.5028,0.0136,0.24008598,0.41486857,0.09648517,0.09648517,0.4892,0.505,6.565e-5,1.272e-5,0.4647,0.4922,0.4791,0.03231269,1.272e-5,3.799e-5
147.0,0.467,0.4678,0.0295,0.4731,0.4921,0.013,0.24008598,0.41486857,0.08040431,0.09648517,0.5352,0.501,5.471e-5,1.272e-5,0.4595,0.529,0.5424,0.03231269,1.06e-5,3.166e-5
148.0,0.4631,0.5176,0.0297,0.4706,0.4993,0.012,0.24008598,0.34572381,0.08040431,0.09648517,0.4764,0.5404,6.565e-5,1.06e-5,0.4865,0.5238,0.537,0.02692724,1.06e-5,3.166e-5
149.0,0.485,0.4964,0.0281,0.4694,0.4911,0.0119,0.20007165,0.34572381,0.08040431,0.09648517,0.5316,0.4782,5.471e-5,1.272e-5,0.4802,0.5326,0.5135,0.02692724,8.84e-6,3.166e-5
150.0,0.4832,0.4904,0.0269,0.4675,0.4892,0.0116,0.20007165,0.34572381,0.08040431,0.09648517,0.5218,0.5178,5.471e-5,1.06e-5,0.4772,0.5082,0.4961,0.02692724,1.06e-5,3.166e-5
151.0,0.4787,0.4932,0.0288,0.465,0.4839,0.0116,0.20007165,0.34572381,0.08040431,0.09648517,0.5108,0.5078,5.471e-5,1.06e-5,0.4757,0.5058,0.4782,0.02692724,8.84e-6,3.166e-5
152.0,0.4765,0.489,0.0286,0.4652,0.4792,0.0118,0.20007165,0.34572381,0.08040431,0.09648517,0.4962,0.5034,5.471e-5,1.06e-5,0.4739,0.4832,0.5397,0.02692724,1.06e-5,2.638e-5
153.0,0.4739,0.4835,0.0278,0.4624,0.4783,0.0121,0.20007165,0.34572381,0.08040431,0.09648517,0.4286,0.5,6.565e-5,8.84e-6,0.468,0.494,0.5219,0.02692724,8.84e-6,2.638e-5
154.0,0.4679,0.472,0.0258,0.4592,0.4663,0.0107,0.20007165,0.34572381,0.08040431,0.09648517,0.4792,0.4936,5.471e-5,8.84e-6,0.4651,0.4848,0.4983,0.02692724,8.84e-6,2.638e-5
155.0,0.4663,0.4757,0.0271,0.4735,0.464,0.0114,0.20007165,0.34572381,0.06700359,0.09648517,0.5134,0.4704,4.559e-5,7.36e-6,0.4577,0.4662,0.4808,0.02692724,7.36e-6,2.638e-5
156.0,0.4612,0.464,0.0245,0.4724,0.4924,0.0113,0.20007165,0.34572381,0.06700359,0.08040431,0.5144,0.4638,4.559e-5,6.14e-6,0.4817,0.4668,0.4613,0.02243937,5.11e-6,2.638e-5
157.0,0.4587,0.5137,0.0253,0.4675,0.4866,0.0103,0.20007165,0.28810318,0.06700359,0.08040431,0.5024,0.4752,4.559e-5,2.47e-6,0.4826,0.4544,0.5296,0.02243937,1.71e-6,2.198e-5
158.0,0.456,0.5077,0.0273,0.4648,0.4807,0.0098,0.20007165,0.28810318,0.06700359,0.08040431,0.4966,0.4522,4.559e-5,1.43e-6,0.4772,0.4254,0.503,0.02243937,4.0e-7,2.198e-5
159.0,0.4825,0.4989,0.0251,0.4645,0.481,0.0098,0.16672637,0.28810318,0.06700359,0.08040431,0.4886,0.4534,4.559e-5,4.8e-7,0.4708,0.425,0.4992,0.02243937,1.1e-7,2.198e-5
160.0,0.4787,0.4858,0.0249,0.4626,0.4742,0.0097,0.16672637,0.28810318,0.06700359,0.08040431,0.5422,0.4208,3.799e-5,9.0e-8,0.4688,0.4036,0.4767,0.02243937,2.0e-8,2.198e-5
161.0,0.4729,0.4836,0.0247,0.4582,0.464,0.0093,0.16672637,0.28810318,0.06700359,0.08040431,0.4744,0.4358,4.559e-5,1.0e-8,0.465,0.4044,0.5266,0.02243937,0.0,1.832e-5
162.0,0.4685,0.4685,0.0223,0.4733,0.4967,0.0087,0.16672637,0.28810318,0.05583633,0.06700359,0.513,0.4038,3.799e-5,0.0,0.4612,0.3924,0.5099,0.02243937,0.0,1.832e-5
163.0,0.4651,0.4724,0.0237,0.4711,0.4926,0.0087,0.16672637,0.28810318,0.05583633,0.06700359,0.5036,0.3942,3.799e-5,0.0,0.4566,0.4004,0.4947,0.02243937,0.0,1.832e-5
164.0,0.4616,0.462,0.0226,0.4705,0.4869,0.0084,0.16672637,0.28810318,0.05583633,0.06700359,0.5052,0.391,3.799e-5,0.0,0.4781,0.3632,0.4747,0.01869947,0.0,1.832e-5
165.0,0.4592,0.5154,0.0225,0.4669,0.4832,0.0089,0.16672637,0.24008598,0.05583633,0.06700359,0.488,0.3782,3.799e-5,0.0,0.4764,0.3508,0.5112,0.01869947,0.0,1.527e-5
166.0,0.4875,0.5008,0.0227,0.466,0.485,0.0083,0.13893865,0.24008598,0.05583633,0.06700359,0.53,0.3446,3.166e-5,0.0,0.4758,0.3466,0.489,0.01869947,0.0,1.527e-5
167.0,0.4804,0.4899,0.0197,0.4599,0.4742,0.0078,0.13893865,0.24008598,0.05583633,0.06700359,0.516,0.3442,3.166e-5,0.0,0.4683,0.335,0.4698,0.01869947,0.0,1.527e-5
168.0,0.4744,0.4814,0.0206,0.4606,0.473,0.0077,0.13893865,0.24008598,0.05583633,0.06700359,0.523,0.3526,3.166e-5,0.0,0.466,0.324,0.5273,0.01869947,0.0,1.272e-5
169.0,0.4701,0.479,0.0199,0.4567,0.4703,0.008,0.13893865,0.24008598,0.05583633,0.06700359,0.5124,0.3346,3.166e-5,0.0,0.4647,0.317,0.5196,0.01869947,0.0,1.272e-5
170.0,0.4649,0.4713,0.0196,0.4531,0.4614,0.0076,0.13893865,0.24008598,0.05583633,0.06700359,0.5058,0.311,3.166e-5,0.0,0.4572,0.3016,0.4959,0.01869947,0.0,1.272e-5
171.0,0.4588,0.5205,0.0186,0.4698,0.4966,0.0081,0.13893865,0.20007165,0.04653027,0.05583633,0.5278,0.3,2.638e-5,0.0,0.479,0.2918,0.5516,0.01558289,0.0,1.06e-5
172.0,0.4879,0.5058,0.0193,0.467,0.4883,0.0071,0.1157822,0.20007165,0.04653027,0.05583633,0.478,0.2856,3.166e-5,0.0,0.4791,0.2878,0.5204,0.01558289,0.0,1.06e-5
173.0,0.4794,0.488,0.0164,0.4663,0.4873,0.0073,0.1157822,0.20007165,0.04653027,0.05583633,0.5024,0.2828,2.638e-5,0.0,0.4744,0.2444,0.4936,0.01558289,0.0,1.06e-5
174.0,0.4747,0.4811,0.017,0.46,0.4772,0.0069,0.1157822,0.20007165,0.04653027,0.05583633,0.4958,0.2782,2.638e-5,0.0,0.4679,0.2618,0.5188,0.01558289,0.0,8.84e-6
175.0,0.4739,0.4759,0.0156,0.4583,0.4678,0.0066,0.1157822,0.20007165,0.04653027,0.05583633,0.4976,0.254,2.638e-5,0.0,0.4647,0.2516,0.501,0.01558289,0.0,6.14e-6
176.0,0.4711,0.4743,0.0161,0.4735,0.467,0.0068,0.1157822,0.20007165,0.03877523,0.05583633,0.4722,0.2486,2.638e-5,0.0,0.4618,0.2444,0.4761,0.01558289,0.0,3.55e-6
177.0,0.4664,0.5246,0.0164,0.4714,0.4991,0.0062,0.1157822,0.16672637,0.03877523,0.04653027,0.5308,0.2366,2.198e-5,0.0,0.4603,0.2192,0.4424,0.01558289,0.0,9.9e-7
0.0,0.4593,0.4548,0.0631,0.4589,0.4731,0.0247,0.5974,1.0323,0.2001,0.2401,0.4595,0.4909,0.0002,0.0,0.0,0.0,0.0,0.06700359,4.559e-5,9.45307752
