a,theta
0.0423544333911367,0.004034593802066057
0.03636826657796706,0.0036678125473327784
0.029590410148902162,0.0033343750430297986
0.02643254919435621,0.003031250039117998
0.027022293871007866,0.0027556818537436347
0.022087815790602615,0.002505165321585122
0.01925385414905749,0.002277423019622838
0.014925222581384989,0.002070384563293489
0.011017981442020484,0.0018821677848122626
0.007365741560555777,0.0017110616225566022
0.005122457835277307,0.0015555105659605473
-4.054325189966987,0.0014141005145095883
-4.054325189966987,0.0012855459222814438
-4.054325189966987,0.0011686781111649488
-4.054325189966987,0.0010624346465135897
-4.054325189966987,0.0009658496786487179
-4.054325189966987,0.0008780451624079253
-4.054325189966987,0.0007982228749162957
-4.054325189966987,0.0007256571590148142
-4.054325189966987,0.0006596883263771037
-4.054325189966987,0.0005997166603428215
-4.054325189966987,0.0005451969639480196
-4.054325189966987,0.0004956336035891086
-4.054325189966987,0.00045057600326282594
-4.054325189966987,0.00040961454842075085
-4.054325189966987,0.00037237686220068254
-4.054325189966987,0.0003385244201824387
-4.054325189966987,0.00030774947289312604
-4.054325189966987,0.00027977224808466004
-4.054325189966987,0.00025433840734969093
-4.054325189966987,0.0002312167339542644
-4.054325189966987,0.0002101970308675131
-4.054325189966987,0.00019108820987955735
-4.054325189966987,0.0001737165544359612
-4.054325189966987,0.00015792414039632837
-4.054325189966987,0.0001435674003602985
-4.054325189966987,0.00013051581850936228
-4.054325189966987,0.00011865074409942022
-4.054325189966987,0.00010786431281765474
-4.054325189966987,9.805846619786795e-5
-4.054325189966987,8.914406017987994e-5
-4.054325189966987,8.104005470898175e-5
-4.054325189966987,7.367277700816523e-5
-4.054325189966987,6.697525182560475e-5
-4.054325189966987,6.0886592568731584e-5
-4.054325189966987,5.535144778975598e-5
-4.054325189966987,5.031949799068725e-5
-4.054325189966987,4.574499817335204e-5
-4.054325189966987,4.158636197577458e-5
-4.054325189966987,3.7805783614340525e-5
-4.054325189966987,3.436889419485502e-5
-4.054325189966987,3.1244449268050016e-5
-4.054325189966987,2.8404044789136377e-5
-4.054325189966987,2.5821858899214886e-5
-4.054325189966987,2.347441718110444e-5
-4.054325189966987,2.134037925554949e-5
-4.054325189966987,1.940034477777226e-5
-4.054325189966987,1.7636677070702054e-5
-4.054325189966987,1.6033342791547318e-5
-4.054325189966987,1.4575766174133927e-5
-4.054325189966987,1.3250696521939933e-5
-4.054325189966987,1.2046087747218118e-5
-4.054325189966987,1.095098886110738e-5
-4.054325189966987,9.955444419188527e-6
-4.054325189966987,9.050404017444115e-6
-4.054325189966987,8.227640015858286e-6
-4.054325189966987,7.47967274168935e-6
-4.054325189966987,6.799702492444863e-6
-4.054325189966987,6.18154772040442e-6
-4.054325189966987,5.61958883673129e-6
-4.054325189966987,5.1087171243011725e-6
-4.054325189966987,4.644288294819248e-6
-4.054325189966987,4.222080268017497e-6
-4.054325189966987,3.8382547891068155e-6
-4.054325189966987,3.48932253555165e-6
-4.054325189966987,3.1721113959560453e-6
-4.054325189966987,2.8837376326873136e-6
-4.054325189966987,2.621579666079376e-6
-4.054325189966987,2.3832542418903418e-6
-4.054325189966987,2.1665947653548557e-6
-4.054325189966987,1.969631604868051e-6
-4.054325189966987,1.790574186243682e-6
-4.054325189966987,1.6277947147669837e-6
-4.054325189966987,1.479813377060894e-6
-4.054325189966987,1.3452848882371763e-6
-4.054325189966987,1.2229862620337965e-6
-4.054325189966987,1.1118056927579969e-6
-4.054325189966987,1.0107324479618152e-6
-4.054325189966987,9.188476799652865e-7
-4.054325189966987,8.353160726957149e-7
-4.054325189966987,7.593782479051953e-7
-4.054325189966987,6.903438617319957e-7
-4.054325189966987,6.275853288472688e-7
-4.054325189966987,5.705321171338807e-7
-4.054325189966987,5.186655610308006e-7
-4.054325189966987,4.715141463916368e-7
-4.054325189966987,4.286492239923971e-7
-4.054325189966987,3.8968111272036096e-7
-4.054325189966987,3.542555570185099e-7
-4.054325189966987,3.220505063804635e-7
-4.054325189966987,2.9277318761860316e-7
-4.054325189966987,2.6615744328963925e-7
-4.054325189966987,2.419613120814902e-7
-4.054325189966987,2.1996482916499107e-7
-4.054325189966987,1.9996802651362823e-7
-4.054325189966987,1.817891150123893e-7
-4.054325189966987,1.652628318294448e-7
-4.054325189966987,1.50238938026768e-7
-4.054325189966987,1.3658085275160726e-7
-4.054325189966987,1.2416441159237022e-7
-4.054325189966987,1.1287673781124564e-7
-4.054325189966987,1.0261521619204148e-7
-4.054325189966987,9.328656017458316e-8
-4.054325189966987,8.48059637950756e-8
-4.054325189966987,7.709633072279599e-8
-4.054325189966987,7.008757338435998e-8
-4.054325189966987,6.371597580396361e-8
-4.054325189966987,5.7923614367239643e-8
