i,ar_pcont1,ar_pcont2,ar_pcont3,ar_ncont1,ar_ncont2,ar_ncont3,∆w_pcont1,∆w_pcont2,∆w_ncont1,∆w_ncont2,ar_ppeak,ar_npeak,∆w_ppeak,∆w_npeak,ar_wAc,ar_wAp,ar_Ap,∆w_Ac,∆w_Ap,∆Ap
39.0,0.4725,0.5081,0.7852,0.0,0.0,0.0,0.29990303,1.24375786,0.0,0.0,0.4876,0.0,5.475e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.4592,0.5056,0.7875,0.0,0.0,0.0,0.29990303,1.24375786,0.0,0.0,0.5432,0.0,4.562e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.5066,0.5011,0.7812,0.0,0.0,0.0,0.24991919,1.24375786,0.0,0.0,0.526,0.0,4.562e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.4928,0.5003,0.7792,0.0,0.0,0.0,0.24991919,1.24375786,0.0,0.0,0.5048,0.0,4.562e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.4778,0.499,0.7792,0.0,0.0,0.0,0.24991919,1.24375786,0.0,0.0,0.4876,0.0,4.562e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.4631,0.4967,0.7741,0.0,0.0,0.0,0.24991919,1.24375786,0.0,0.0,0.5192,0.0,3.802e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.5099,0.4913,0.7585,0.0,0.0,0.0,0.20826599,1.24375786,0.0,0.0,0.5164,0.0,3.802e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.4995,0.4868,0.7822,0.0,0.0,0.0,0.20826599,1.24375786,0.0,0.0,0.4804,0.0,3.802e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.4834,0.4868,0.7783,0.0,0.0,0.0,0.20826599,1.24375786,0.0,0.0,0.5248,0.0,3.168e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.4687,0.4817,0.7754,0.0,0.0,0.0,0.20826599,1.24375786,0.0,0.0,0.5196,0.0,3.168e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.4526,0.4768,0.7655,0.0,0.0,0.0,0.20826599,1.24375786,0.0,0.0,0.4772,0.0,3.168e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.5022,0.4717,0.7689,0.0,0.0,0.0,0.173555,1.24375786,0.0,0.0,0.5156,0.0,2.64e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.4868,0.464,0.7677,0.0,0.0,0.0,0.173555,1.24375786,0.0,0.0,0.4822,0.0,2.64e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.4706,0.4606,0.7585,0.0,0.0,0.0,0.173555,1.24375786,0.0,0.0,0.5224,0.0,2.2e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.4535,0.4563,0.756,0.0,0.0,0.0,0.173555,1.24375786,0.0,0.0,0.5096,0.0,2.2e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.504,0.5418,0.765,0.0,0.0,0.0,0.14462916,1.03646488,0.0,0.0,0.4926,0.0,2.2e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.4877,0.5311,0.7593,0.0,0.0,0.0,0.14462916,1.03646488,0.0,0.0,0.515,0.0,1.833e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.4729,0.5278,0.7634,0.0,0.0,0.0,0.14462916,1.03646488,0.0,0.0,0.5036,0.0,1.833e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.4565,0.5207,0.7653,0.0,0.0,0.0,0.14462916,1.03646488,0.0,0.0,0.474,0.0,1.833e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.507,0.5155,0.7651,0.0,0.0,0.0,0.1205243,1.03646488,0.0,0.0,0.4926,0.0,1.528e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.4908,0.5053,0.7619,0.0,0.0,0.0,0.1205243,1.03646488,0.0,0.0,0.5112,0.0,1.273e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.4726,0.4976,0.748,0.0,0.0,0.0,0.1205243,1.03646488,0.0,0.0,0.4682,0.0,1.273e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.4589,0.49,0.7608,0.0,0.0,0.0,0.1205243,1.03646488,0.0,0.0,0.4734,0.0,1.273e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.5074,0.4847,0.7621,0.0,0.0,0.0,0.10043692,1.03646488,0.0,0.0,0.4652,0.0,1.273e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.4913,0.4778,0.757,0.0,0.0,0.0,0.10043692,1.03646488,0.0,0.0,0.5,0.0,7.37e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.4749,0.4675,0.7519,0.0,0.0,0.0,0.10043692,1.03646488,0.0,0.0,0.4886,0.0,7.37e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.4581,0.4577,0.7456,0.0,0.0,0.0,0.10043692,1.03646488,0.0,0.0,0.4642,0.0,5.12e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.507,0.5353,0.7437,0.0,0.0,0.0,0.08369743,0.86372073,0.0,0.0,0.4374,0.0,1.43e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.4896,0.5253,0.7465,0.0,0.0,0.0,0.08369743,0.86372073,0.0,0.0,0.4272,0.0,2.3e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.4731,0.5162,0.7415,0.0,0.0,0.0,0.08369743,0.86372073,0.0,0.0,0.4152,0.0,4.0e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,0.4573,0.504,0.7344,0.0,0.0,0.0,0.08369743,0.86372073,0.0,0.0,0.3766,0.0,1.0e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.5054,0.4941,0.7333,0.0,0.0,0.0,0.06974786,0.86372073,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.4892,0.4824,0.7297,0.0,0.0,0.0,0.06974786,0.86372073,0.0,0.0,0.3148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.4731,0.4728,0.7289,0.0,0.0,0.0,0.06974786,0.86372073,0.0,0.0,0.2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.4575,0.4647,0.7295,0.0,0.0,0.0,0.06974786,0.86372073,0.0,0.0,0.2822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.506,0.5362,0.7273,0.0,0.0,0.0,0.05812322,0.71976728,0.0,0.0,0.2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.4886,0.525,0.7236,0.0,0.0,0.0,0.05812322,0.71976728,0.0,0.0,0.2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
