j,theta,chi2_min,chi2_avg,chi2_sigma,edge_R,wn0_R,n0_R,eps_R,edge_R_sigma,wn0_R_sigma,n0_R_sigma,edge_L,wn0_L,n0_L,eps_L,edge_L_sigma,wn0_L_sigma,n0_L_sigma,wc0,w_cf
95,0.10190744,0.6910122816437145,0.7022211431116328,0.000674237622678804,1.5595022409624122, 1.6923042077878079,0.4864701650914768,0.3762786311613662,0.00014427637210925418, 0.010472791540607993,0.022862771144226766,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
96,0.0970547,0.6910122816437145,0.7073207824979223,0.0004862028489091559,1.5604965325408675, 1.6892502630200412,0.47910522664754945,0.7627127561587247,0.00012531784913016595, 0.00729885540615337,0.016666713513502785,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
97,0.09243305,0.6910122816437145,0.7168406906244253,0.00188576720617444,1.5609943852477932, 1.697335040226,0.4971933088239725,0.30110163010962393,0.0001207833668287335, 0.009259572470121375,0.021171669248963958,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
98,0.08803148,0.6910122816437145,0.7100850882171343,0.0007750068993091053,1.5627459525232839, 1.6898814994250781,0.478832212851811,0.48431619253172775,0.00015864594101794015, 0.008092932488115327,0.017718613130319725,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
99,0.0838395,0.6910122816437145,0.7060994139673735,0.0005580518411335106,1.5617903915142979, 1.6912970943249916,0.48092095108710603,0.21622217659362736,0.0001356672039275409, 0.009064812152208881,0.02018005190526217,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
100,0.07984714,0.6910122816437145,0.7058161271966099,0.0005381906863547831,1.561369856355569, 1.6884773567623639,0.4720318989684305,0.7119109650702948,0.00014880261296990358, 0.010718392148679303,0.02331509587893206,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
101,0.0760449,0.6902440708212483,0.6992291653969538,0.0005700992764522792,1.5631506562549438, 1.689164631290478,0.47738299380914795,0.3328683548903977,0.00012634043153378694, 0.008203697558830578,0.018309274939929218,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
102,0.07242371,0.6902440708212483,0.7049188431809004,0.0004494544038762881,1.5632267458089022, 1.6999502183133175,0.5021921067528146,0.6330684495230162,0.0001322556838222692, 0.005859020888269917,0.012311319691660305,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
103,0.06897497,0.6902440708212483,0.7045355591581701,0.0003141258920287493,1.5617665203438669, 1.7002419752547238,0.4968447221721298,0.31403144012305034,0.00012813444507333506, 0.010934739762202113,0.024535059052089605,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
104,0.06569044,0.6902440708212483,0.7043058478459143,0.0005635745466743961,1.5602514703750607, 1.6958929056960859,0.4940374015710612,0.8554394863925798,0.00015952931496111022, 0.009614634199602262,0.021032100778421572,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
105,0.06256233,0.6902440708212483,0.7007725657428879,0.0006598633921823451,1.559933568949712, 1.7066203343300228,0.5118529253511501,0.4916447838795569,0.00019342579835995968, 0.008956505205412977,0.01945694774836241,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
106,0.05958317,0.6902440708212483,0.6979545179031736,0.0004973699041316893,1.56121324061286, 1.71016211377964,0.518333483770687,0.36452473137986857,7.24141687854638e-5, 0.008225449800911415,0.01909763823848165,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
107,0.05674588,0.6880227386617345,0.6957193832420814,0.0005310493664160541,1.5612935647344017, 1.7126265129866947,0.5249310870226793,0.4258310730967595,0.00011016995867462526, 0.009546854355798207,0.020400310081751707,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
108,0.05404369,0.6880227386617345,0.6945935297385539,0.0006765077071441133,1.5615169108536868, 1.6988656902603416,0.4971345590229845,0.7136358962107531,0.00017215848714058097, 0.006865976832313216,0.015131236778852275,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
109,0.05147018,0.6880227386617345,0.7039313001295218,0.0015020655365269998,1.564243410296499, 1.6897638544314497,0.47903704529431634,0.36657507084718877,0.00016055055290515298, 0.00867618525619716,0.02052705513957883,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
110,0.04901922,0.6880227386617345,0.7001328488067703,0.00035026385232662883,1.5643902262615514, 1.7065678502404118,0.5124937595243334,0.3388669111241381,0.00010137467000931822, 0.007488344198965255,0.014981820619355348,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
111,0.04668497,0.6880227386617345,0.706122962541139,0.0008012656556943312,1.5636813184683869, 1.7090106094515882,0.5172305198088896,0.7137139542928383,0.00014152024342263224, 0.011423822357504648,0.024324199072601076,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
112,0.04446188,0.6880227386617345,0.70213187871138,0.0004925703625764392,1.563735727435466, 1.7073190272107375,0.5153034267905209,0.2618489777867341,8.399617364718959e-5, 0.011106450628758188,0.021927989474437276,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
113,0.04234465,0.6880227386617345,0.6976971459008595,0.00046415989574921695,1.563637742599962, 1.6975365341704969,0.4941475327783193,0.6681681609174351,0.00011265595757801452, 0.008296038341106935,0.017589370443661764,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
114,0.04032823,0.6880227386617345,0.6966374650960485,0.0002649848986554911,1.5630621725385565, 1.6917591702356727,0.4811370856911819,0.059539735168183366,0.00013365261175870356, 0.01026408009050298,0.021498348545733514,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
115,0.03840784,0.6880227386617345,0.696131981427261,0.00034876674350775344,1.5634581703685284, 1.6867284966162441,0.4735953619599118,0.19529536232250938,7.65642376827454e-5, 0.00917420331519616,0.01858936442309341,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
116,0.0365789,0.6880227386617345,0.6971989454364091,0.00019215928161632449,1.562529120193854, 1.699201377827713,0.49814189870505443,0.49461675166118685,0.00012481627310498479, 0.010989121306575292,0.025006237890289874,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
117,0.03483704,0.6880227386617345,0.6992707497769087,0.0006169589275493554,1.5636352764248955, 1.700743446762012,0.5025109273369581,0.4094964949505997,0.00011036610780936009, 0.008225915612481987,0.01806304123526657,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
118,0.03317814,0.6880227386617345,0.6991995597189699,0.00033129778809716043,1.564059266408893, 1.7007461866267097,0.501913959835107,0.3765305357785055,0.00016176885547897568, 0.007417357398405324,0.01672612193157931,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
119,0.03159823,0.6880227386617345,0.7000691874740816,0.0006617453929915882,1.5639967434434177, 1.706136612857928,0.5130205670349248,0.8900482042370572,9.735618311582005e-5, 0.00997285186481136,0.020973963273676306,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
120,0.03009355,0.6880227386617345,0.7012207883702044,0.0006334004008225696,1.563558949836126, 1.6982844588868033,0.5039345133945397,0.3759362107882349,0.0001900049281449469, 0.008796888076584386,0.020330276461533996,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
121,0.02866052,0.6880227386617345,0.7011594093143536,0.00037718381928523054,1.5630627346191652, 1.7110667178376322,0.5232662833702139,0.6492003345089512,0.00014928165971669224, 0.006033597852203638,0.011965976086897596,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
122,0.02729574,0.6880227386617345,0.6979014647580473,0.0003451117187316769,1.5630576169248338, 1.7031214579110974,0.5072357927524367,0.8767213582252535,8.453515874593755e-5, 0.01016307517062578,0.0236243053062597,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
123,0.02599594,0.6880227386617345,0.6959205876610773,0.00022639284933776395,1.563694235228182, 1.6905185524591488,0.4839464728609252,0.0684032887399727,9.925397838477034e-5, 0.010285516631353298,0.022473836847468523,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
124,0.02475804,0.6880227386617345,0.6966988323692944,0.00022970867236387127,1.5630488858595126, 1.7011753775039828,0.5008357272120619,0.8833613810155907,6.0294777276515465e-5, 0.009045982968317342,0.019314809935630995,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
125,0.02357908,0.6880227386617345,0.6940926940577519,0.00035097163348966063,1.5632924513476505, 1.7083838065209314,0.5227063845453741,0.8741951558319847,5.81582466174616e-5, 0.00709648458231139,0.015085170798086186,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
126,0.02245627,0.6880227386617345,0.6939019027734018,0.00022798826756483136,1.5632108379096152, 1.7034521090428676,0.5131441035251911,0.9380765039061413,6.319466466342368e-5, 0.007770011333346418,0.015734503930465157,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
127,0.02138692,0.6880227386617345,0.6928295547281644,0.0002144660057573685,1.5624260887447643, 1.7143564976703771,0.5298562330406165,0.12602721452536703,0.00018767851151049993, 0.013018348750741537,0.02540371289482588,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
128,0.0203685,0.68747154040961,0.6899322260307655,0.00017591722647880204,1.5615806748092163, 1.6885512759907695,0.47153176232339045,0.21373646853038947,6.950804712490794e-5, 0.008027693553511236,0.017485094275049823,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
129,0.01939857,0.6872507548124246,0.6903816744592833,0.00017830073705954805,1.563304770775472, 1.6851396596446826,0.4690723600341161,0.8895195464621627,0.00011998295579250168, 0.009756718502024966,0.02131219243732821,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
130,0.01847483,0.6863470450788733,0.6891208989398026,0.00017122356194122605,1.5623288178732377, 1.7074033778651487,0.5186639002447515,0.02460048807189108,5.771060575511128e-5, 0.00820807286284819,0.018479870293917615,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
131,0.01759507,0.6843918971108249,0.688079816559467,0.00023049183803831774,1.5623726456074818, 1.709698940946933,0.5238251539625036,0.07891352055326031,9.093927296271648e-5, 0.010575301682739244,0.0243387972449788,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
132,0.01675721,0.6815632280134895,0.6844231166328542,0.0002774667961586057,1.5629708943428613, 1.7062204507161005,0.5064803993766261,0.5569695365088769,4.6556545702015035e-5, 0.00961762163374328,0.02053977573266389,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
133,0.01595925,0.6806260482950077,0.6824595583034376,0.00011792375222792618,1.5627155320557808, 1.6835875449248114,0.4609350452066895,0.896779042586674,5.206829988423974e-5, 0.010190606695858143,0.022381014209610868,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
134,0.01519929,0.6805785843354539,0.6827772178166929,0.0001497302205887854,1.5622304232057125, 1.717303361431013,0.5390234190852163,0.9537494284233584,6.980535861346558e-5, 0.007283285232203119,0.016158395750772096,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
135,0.01447551,0.6804842994905724,0.6828350673753685,0.00014356372451784725,1.561056064112947, 1.7046740945367875,0.5089993293920602,0.40013033622587557,6.17920911190965e-5, 0.010548969893579419,0.021639953598694316,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
136,0.0137862,0.6791540449285266,0.6806694009219909,7.974925764394971e-5,1.5610167648263868, 1.7043574696606316,0.5154465732444876,0.9825831397173675,6.954816909687378e-5, 0.006470271486204653,0.014577912011486432,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
137,0.01312972,0.6769552139744213,0.6789870953444915,0.00017784473819028803,1.5614203080243492, 1.6915740263647385,0.48271377719003244,0.8794275465867912,8.627685613927201e-5, 0.007708916102161124,0.017489363875898934,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
138,0.01250449,0.6762487699877089,0.6776502489563694,0.00011390071985409458,1.561636879044642, 1.7033704492347976,0.5082558869654703,0.653871834423342,4.730942961883537e-5, 0.009717282430063208,0.019982363078365727,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
139,0.01190904,0.675560586467948,0.6768720476714782,6.9842511723348e-5,1.5618508007255958, 1.6923306949949322,0.4830211761620983,0.39240166689957706,5.3902280370535816e-5, 0.00849422585894383,0.01784001791046314,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
140,0.01134194,0.675560586467948,0.6770844173751693,4.732632272634967e-5,1.5618291085126188, 1.703344539503145,0.5033689720874446,0.1259368132629456,7.581110688227847e-5, 0.009067839999615362,0.01992660067234136,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
141,0.01080185,0.675560586467948,0.6772562389025663,8.621099671320972e-5,1.562797139755235, 1.6907037692778286,0.47818905811994766,0.7048005414987243,6.648051753488993e-5, 0.010246704472793498,0.022601146104559534,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
142,0.01028748,0.675560586467948,0.6775619924408052,7.507737757818721e-5,1.5628844938091109, 1.6990797732936418,0.4976997457186753,0.8125744355723251,4.557268890733428e-5, 0.008479171748660736,0.01820392669764141,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
143,0.0097976,0.675560586467948,0.677576079689287,0.00011455135904275813,1.5620967461867528, 1.6747957009115262,0.44432346510245113,0.1368657912967842,4.2115500393643024e-5, 0.00889200186853637,0.02003443390373638,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
144,0.00933104,0.675560586467948,0.6782607854016109,0.0001780237115213402,1.5623883139908694, 1.7083667117325227,0.5201620687454309,0.32729938388442675,6.437184484099681e-5, 0.00792961000967779,0.016891490979918246,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
145,0.00888671,0.675560586467948,0.6774763085890407,5.3319721747225837e-5,1.5619490968091927, 1.7165886184727897,0.5289727880047883,0.6611273736368738,9.098697370698998e-5, 0.010563486651256258,0.022260755420776244,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
146,0.00846353,0.675560586467948,0.6778559203845785,9.384800367866467e-5,1.5611092778741587, 1.6856726717214023,0.4722018731556415,0.9094790575778606,8.908284275631856e-5, 0.00706839639121414,0.015709203489994335,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
147,0.00806051,0.675560586467948,0.6773967284142676,6.694400026708968e-5,1.561345622288367, 1.7059946410468967,0.5200475763991104,0.5550708996776468,0.00012891991285886588, 0.0073689525056910695,0.015838393621472022,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
148,0.00767667,0.675560586467948,0.6780196052164219,9.280322576553466e-5,1.5628027182995161, 1.7055887953912996,0.5133524314244738,0.9297892836808515,0.00011091346535748314, 0.00776478518904299,0.017232566967958284,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
149,0.00731112,0.675560586467948,0.6769033782050249,7.000029539314523e-5,1.5631294834530014, 1.701519430812093,0.5047092566556097,0.9561404094860837,3.7499036307206104e-5, 0.007033422239463283,0.015011418302511263,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
150,0.00696297,0.675560586467948,0.6769037330369808,5.241492376801333e-5,1.5625925560083007, 1.6833961645161117,0.46311100905042524,0.5367162544312227,0.00012000255913180663, 0.00901581248974906,0.01918038400323636,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
151,0.0066314,0.675560586467948,0.676358621123536,6.613886092170945e-5,1.5615683733353751, 1.6942646786314555,0.4899281276919444,0.7719338681570684,6.436269037521668e-5, 0.007094632595115205,0.016063064760236105,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
1,10.0,0.8730324906513008,2.134963424719384,0.07631440540693273,1.578215787994886, 1.697628392827933,0.5019582286942258,0.757565423452995,0.0012078689337121178, 0.003830787815169057,0.008615469402042742,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
2,9.52380952,0.8730324906513008,1.9912827862893092,0.0683911762092809,1.5805843853096344, 1.6980287799048726,0.5004292455892385,0.7527402538841813,0.0006989998225856176, 0.003163788164834591,0.007338936001331108,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
3,9.07029478,0.8730324906513008,2.0489794843459004,0.07253863094851404,1.5799829379035102, 1.693916925835449,0.49677536090258007,0.35242212929655314,0.0007337413758200684, 0.003163853524976653,0.007753878003331614,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
4,8.63837599,0.8730324906513008,1.9113233211564598,0.04332540206055138,1.582026145161578, 1.7028748088193975,0.5112409426556124,0.9627502139243443,0.0007848042022764873, 0.003932950350689894,0.008891904770129407,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
5,8.22702475,0.8730324906513008,1.9110846456130244,0.058537729052335404,1.5818876059407576, 1.6981408888605607,0.5030164339492162,0.8126706612353658,0.0005964296905827429, 0.00372841540407927,0.008315663476496784,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
6,7.83526166,0.8730324906513008,1.7467511237743771,0.04029832002996573,1.5785123238461103, 1.6978354290306097,0.5013698229833659,0.21425586416940146,0.0006892258106571033, 0.0036313107423022366,0.007215507179486773,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
7,7.46215397,0.7457617611213355,1.5513917180333805,0.03744602157017449,1.5749577146487999, 1.701740008643199,0.5103597551858379,0.4696793768447181,0.001203661418772186, 0.0033179119615601342,0.007181604216502298,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
8,7.1068133,0.7457617611213355,1.7886837449308117,0.05204973391525567,1.5812055351881982, 1.7056875553264317,0.5171277697142205,0.9813950491760319,0.0008594456529184536, 0.0036132731874360035,0.007325544369729229,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
9,6.76839362,0.7457617611213355,1.5695667027414306,0.0580803769041592,1.5781341467184515, 1.698813891071326,0.5091809860919201,0.05543280029531478,0.0005212154631765004, 0.0037742989228720667,0.008203156285009356,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
10,6.44608916,0.7457617611213355,1.635893719841604,0.04821323786647764,1.5786967288884624, 1.6955756589165958,0.5018515354462117,0.27782804228301405,0.0007186999595695308, 0.00424768016218639,0.009444744600539982,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
11,6.13913254,0.7457617611213355,1.5434209648890658,0.03247203525822869,1.5771354618563425, 1.6966989146533293,0.49538510761141846,0.5415838406698491,0.000649364165000121, 0.0033083355976058384,0.007684593990029954,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
12,5.84679289,0.7457617611213355,1.5056132762123187,0.04053757071312846,1.578494050011414, 1.6987160128620293,0.4988827944907005,0.4092168792677822,0.0011266476531320727, 0.0045171960185791974,0.009136022584447411,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
13,5.56837418,0.7457617611213355,1.4454454092617575,0.05043367649419961,1.5756045206231635, 1.705703347226629,0.515088782254226,0.8067185753531696,0.00041754103344419366, 0.003602437886323189,0.00772478585394661,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
14,5.30321351,0.7457617611213355,1.4483155300547867,0.02809134445644035,1.5759368244127425, 1.700518235773591,0.5058038002356398,0.6491897202632475,0.0005196682730490798, 0.003797946366638814,0.009104136949268739,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
15,5.05067953,0.7457617611213355,1.4065136574901953,0.0383306995897526,1.580758492320657, 1.7080794051243209,0.5206953522774019,0.2406744534656512,0.0009104539638936961, 0.004215947796283699,0.008584316873739515,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
16,4.81017098,0.7457617611213355,1.488795828138469,0.03715525511980493,1.575356383922928, 1.6986601813333544,0.5037039269478779,0.30157229004247743,0.0010701937503427533, 0.005170862008008488,0.012413497902622498,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
17,4.58111522,0.7457617611213355,1.4100039730666576,0.03223782845734103,1.5796213934968932, 1.6923599973113206,0.49171797401587536,0.6847610697749219,0.0005951908582436954, 0.003923592950203688,0.009687578308391715,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
18,4.36296688,0.7457617611213355,1.443956895241532,0.03424336052426846,1.580069444698776, 1.7055793474961962,0.520491884689536,0.8157126609778513,0.0008575016640241591, 0.0042354632089500795,0.009338211295272326,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
19,4.15520655,0.7457617611213355,1.4083817373918417,0.023603327503707836,1.5795817688788465, 1.7075260418843556,0.5261427450804976,0.8785516647496379,0.0008316745557936779, 0.0048185359147163214,0.010198585443882073,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
20,3.95733957,0.7457617611213355,1.2971695898224505,0.007275278689011298,1.575387817167216, 1.698020918836774,0.49833723630530813,0.1682835774321369,0.00035432703158122243, 0.00438083577474244,0.009814468406747117,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
21,3.76889483,0.7457617611213355,1.257328350369427,0.01668690983636652,1.5747533163110632, 1.6969585925817203,0.497088241804961,0.1499085555217179,0.0006386561557252811, 0.0030168980861465327,0.006653559454394033,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
22,3.58942365,0.7457617611213355,1.2779778198798497,0.02238785837726116,1.578701567144019, 1.699363483981119,0.503331160339602,0.4732901353273217,0.00040355964433204443, 0.005125519799259697,0.010571188349760136,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
23,3.41849871,0.7457617611213355,1.319199314102304,0.03249335514383452,1.5764968365564642, 1.6962230536915819,0.4940917106681445,0.3679570000839689,0.000845166340754492, 0.006629579176095381,0.015109622078955012,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
24,3.25571306,0.7457617611213355,1.549068157254299,0.0720157902419586,1.5780405982875405, 1.6931228247679322,0.49152777851381774,0.6990083346513729,0.0006329640698412279, 0.004789216353309371,0.011192940899622156,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
25,3.1006791,0.7457617611213355,1.3745545575331624,0.020276451411633187,1.580002767532806, 1.7039737081018085,0.5197905068220756,0.744179151845229,0.0004901751350385956, 0.003966731004827065,0.009525217186545237,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
26,2.95302772,0.7457617611213355,1.3221261333113254,0.022777661910747576,1.5768156799677269, 1.6930698611235862,0.4921457786004179,0.8259496568008734,0.0007198700031112991, 0.005342408841117675,0.012509912528300565,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
27,2.81240735,0.7457617611213355,1.2387854540393826,0.015261587310696503,1.5750279857138871, 1.7051847931303676,0.5169880880805898,0.0039376882320733,0.0005696199354350166, 0.005894444680195652,0.013249478010146679,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
28,2.67848319,0.7457617611213355,1.41112618132007,0.04580345210553025,1.5793889708030968, 1.6979104734870714,0.49623783322444137,0.9355211837383006,0.0005240935510174571, 0.005561586459372695,0.011378831323068694,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
29,2.55093637,0.7457617611213355,1.2956754688113228,0.027245329646972148,1.57789374263145, 1.6882138231428763,0.4815913944223264,0.05653068881254886,0.0003629889607241073, 0.0049292975890012185,0.010806119243268195,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
30,2.42946321,0.7457617611213355,1.1861687596472392,0.02088321879683852,1.5790214955380244, 1.6914872286813147,0.48413505975960336,0.43072952326686986,0.00027120082010537297, 0.004277682442083806,0.011160669516935931,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
31,2.31377449,0.7457617611213355,1.147858502116077,0.022456438523536484,1.576325312812026, 1.694585995323641,0.49592062395439385,0.8192766902974181,0.00035939047894946485, 0.004208819869139372,0.009743293539873885,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
32,2.20359475,0.7457617611213355,1.050162084716471,0.01175731399294409,1.5730746508665843, 1.7049155181393771,0.511728683828653,0.6119133999521414,0.0003926947258626706, 0.006892892148266372,0.015867406206012874,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
33,2.09866167,0.7457617611213355,1.0613468476152748,0.009711241199195473,1.574844423441135, 1.6952575887832004,0.48576742716335836,0.7805699857750403,0.00037842523815613625, 0.00698706195104416,0.014855412254829484,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
34,1.9987254,0.7457617611213355,1.098397386249727,0.02123703195346254,1.5770855213833515, 1.6977148691294204,0.49917143621708676,0.7134728318050296,0.0007626890894791901, 0.0054454570332989356,0.012484871867259361,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
35,1.903548,0.7457617611213355,1.045485758259186,0.007167562779977998,1.5791005037696837, 1.6988192265670097,0.5007097311603025,0.6138536512083039,0.0002935152978232556, 0.004737410185914688,0.011915811919365955,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
36,1.81290285,0.7457617611213355,1.0902374543429436,0.021987092276226347,1.5785135891693793, 1.699095624219566,0.5011088199961381,0.9870096700599074,0.00022832166013696966, 0.006673188127294618,0.013235210515737715,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
37,1.72657415,0.7457617611213355,1.1096938434093824,0.009434844183476926,1.5782286390236053, 1.7086208473050366,0.5213039669977064,0.37130831838897627,0.00040625090711819006, 0.006704838261764702,0.016068236843875924,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
38,1.64435633,0.7457617611213355,1.1002637007336902,0.015942450276655133,1.572893013081952, 1.6991019467434723,0.5020511859354772,0.43134135264349227,0.00034034681298667976, 0.007609984439157903,0.017595826423538397,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
39,1.56605365,0.7457617611213355,1.0751639529040848,0.01557983978757112,1.5763953557749208, 1.7097169888312265,0.5299152592493324,0.9652918479418603,0.0007005048689822338, 0.008372591383835604,0.01814556475696587,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
40,1.49147966,0.7457617611213355,1.0525786322187556,0.01168878610700639,1.5795906748330546, 1.7028871074619025,0.5101416877479902,0.02435903619870262,0.00013874972843677365, 0.008640173907512488,0.01629102227909337,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
41,1.42045682,0.7457617611213355,1.0244339323629443,0.010824325556823977,1.5775858261379312, 1.6880853649110086,0.47772241662889475,0.4714786947206732,0.0003091250725529138, 0.009577354404364375,0.019852376304023964,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
