j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,w_cont0,w_contf
8,7.1068133,1.573543857540157,3.8906931709496324,0.10133425920532349,-1.0022277324677062, -0.8042699755306846,0.48146040962242154,0.9329989039730557,0.000711896974539063, 0.014612023967579296,0.020998370517165684,1.4752750146205869, 0.4782083584002925,0.5056622120116231,0.6148296643817763,0.0021115816367251812, 0.04894514916121466,0.01899967422595499,0.0,0.0
9,6.76839362,1.573543857540157,3.978871897714565,0.05913741777893754,-1.0006278193918299, -0.7909317007493187,0.512758219717392,0.15750836583852856,0.0006102136604537675, 0.014356525983468657,0.021186081651919406,1.477853417319205, 0.5517840161376577,0.47466124352597133,0.2700554300781617,0.0015262142962191804, 0.05374882695687152,0.021114087039607456,0.0,0.0
10,6.44608916,1.573543857540157,3.8582751834184643,0.0915783677046379,-1.000707744161659, -0.801012258651081,0.4930065215178779,0.9920015870295992,0.0005299690740217147, 0.01507922589184709,0.02195988706348572,1.4774198061019643, 0.5099824939043925,0.4918394039884393,0.4882498448730642,0.0015460998416109272, 0.058518330310124225,0.023085051242726005,0.0,0.0
11,6.13913254,1.4514346794240975,2.9782630022054515,0.06896190118487686,-1.0073672508590432, -0.7617765717567496,0.5474844136314593,0.5677514351912503,0.000509062562279642, 0.015082798301775642,0.020278554396530573,1.4853053448633713, 0.4685601091143493,0.5078653700360112,0.5700958087005276,0.0018788209931103925, 0.05236048706537053,0.02019438891526792,0.0,0.0
12,5.84679289,1.4514346794240975,3.215695953306535,0.06042265417696526,-1.0044725143989788, -0.8045051951560567,0.48859654263128116,0.677751544230682,0.0004182375876391226, 0.014038308567403481,0.019853330568550293,1.4842004857472555, 0.5076291863091063,0.4915897813045274,0.9259122621156756,0.0016959833033164146, 0.061995322128779576,0.023957407194569215,0.0,0.0
13,5.56837418,1.4514346794240975,2.9580169626598165,0.07256844851070418,-1.0052678790136065, -0.8082369704013708,0.48064382734391264,0.06918675396007778,0.0004740873807777832, 0.014631119891343672,0.022176975344079274,1.4877069532882226, 0.5021065449186863,0.4956759356136117,0.17794917970700908,0.0015581041467675701, 0.05173395127472527,0.020228776626311444,0.0,0.0
14,5.30321351,1.4514346794240975,3.1000805415169315,0.05686620836709145,-1.0045011042661234, -0.8276667486698237,0.4511879943969756,0.7764187179547524,0.00041820572823398933, 0.011847034295661505,0.01868924404072145,1.4847044021847389, 0.47800050437804503,0.5049302019424787,0.898485078397122,0.0019358109369955626, 0.04943427657292704,0.019429238353652463,0.0,0.0
15,5.05067953,1.3833759114282649,2.870480267606113,0.054695482067009096,-1.009265892806572, -0.8060025880829451,0.49086817625215395,0.03356420249526715,0.0003633616987570293, 0.014097249874469635,0.021101487797830845,1.4826457159521893, 0.5112186956556206,0.4915732700321415,0.8050808421363752,0.001457916299428005, 0.058627838514983814,0.02289894001589439,0.0,0.0
16,4.81017098,1.3833759114282649,2.547124270957706,0.043569533817489826,-1.008101615932438, -0.7837104972453972,0.5115822364315401,0.07328839743563803,0.0006145011444361278, 0.017219567023855804,0.023905473433586392,1.4920832929395993, 0.558963890852804,0.4731185116746589,0.23515676220273152,0.0013585726570273637, 0.05426928549520004,0.02140484230818565,0.0,0.0
17,4.58111522,1.3244216928436887,2.4020470338911233,0.0476772444410533,-1.008409688937221, -0.7983464877144191,0.4974918133107635,0.4798413190063484,0.000644499783407797, 0.0168263123169343,0.024806899880714554,1.4913936045045646, 0.4602053751327282,0.5118368702931668,0.9950017900216019,0.0017034288107566282, 0.05640883495244279,0.021613848778857404,0.0,0.0
18,4.36296688,1.3244216928436887,2.758935494034124,0.0536417896411428,-1.0036408722601409, -0.7992846696636373,0.49739618561491794,0.8906653823279617,0.00043682908359052254, 0.014207305599069377,0.02078824628643099,1.490107753477909, 0.36082397047139236,0.5509393447786817,0.0002013979817503675,0.0021705988143343965, 0.05086859399442524,0.01949065322434645,0.0,0.0
19,4.15520655,1.3056978312449847,2.2340549717199463,0.0400503262475946,-1.0078860774076284, -0.7927877167504853,0.502423356157448,0.24747039301604556,0.0004070331148626672, 0.016750836617862006,0.024188485424834934,1.495757266695248, 0.44831515734715904,0.513731614769428,0.8446121213972898,0.0017366606321577475, 0.05636256466281336,0.021794231690044533,0.0,0.0
20,3.95733957,1.3056978312449847,2.2914173565093257,0.039681781175636054,-1.0117328779550676, -0.7762601335202314,0.5192894727669737,0.9161141368712056,0.0004944418927702525, 0.01606446301845011,0.023234894363707258,1.4868747358151075, 0.4247407077807529,0.5242237207975733,0.4582628028513358,0.001368037725930626, 0.05962050081770212,0.02275503531614618,0.0,0.0
21,3.76889483,1.3056978312449847,2.350871270240712,0.051407604553459205,-1.007375757797639, -0.7747462526398253,0.5203051239545708,0.1326941604077847,0.0005148908330508217, 0.017927404416928274,0.02536187534115511,1.491039598049372, 0.40058702052108447,0.5324955570800427,0.24389273323148797,0.0020122126363558996, 0.061936680008545075,0.02424494206800536,0.0,0.0
22,3.58942365,1.294614239657366,1.9915803702448676,0.03046563924226039,-1.0148852448499657, -0.7897154807511766,0.49985654710923616,0.5679569707956102,0.0003506156220685401, 0.01591938228509608,0.022621413868694144,1.4934574582975912, 0.43928291810392645,0.5174464001837711,0.9605221167116189,0.0016746791412097608, 0.06543712453632614,0.02517741134653655,0.0,0.0
23,3.41849871,1.257778666467331,1.8597886249829148,0.025859486771283698,-1.0109672786944417, -0.7812327848906341,0.5098142204332425,0.6318267365148915,0.00042064636181274074, 0.01900771744788419,0.025129672349252202,1.500405657088396, 0.5746032537742607,0.4655445501575426,0.4123301968253655,0.001738945969887778, 0.06445434449120947,0.02546525785122217,0.0,0.0
24,3.25571306,1.257778666467331,2.1892954330756185,0.024419984249844283,-1.0074489617919304, -0.7512164547808772,0.5576775851408976,0.15909918439550497,0.00038266787428639523, 0.016503247354854925,0.02214019083847151,1.5002131601835873, 0.4926431796310805,0.49665246273006886,0.5115589323843398,0.0013394838694541107, 0.06900647250657801,0.02625138436028638,0.0,0.0
25,3.1006791,1.257778666467331,2.043825490124332,0.027502752556374747,-1.0066296017757193, -0.7912292077691243,0.5024523544235867,0.5727308200274541,0.00043643258841915606, 0.018353860711394814,0.02489451412298004,1.5015300521399817, 0.671418734944948,0.4285506956526892,0.561416197919915,0.0014797754362366165, 0.06484795769249013,0.025294405793585124,0.0,0.0
26,2.95302772,1.250883500613245,1.8197664862476113,0.023220561788475858,-1.013154189591545, -0.8001947015540247,0.4863895473313308,0.5553251970828081,0.0005077618367079279, 0.017632476064421487,0.024747122627225025,1.4914023823904763, 0.5559367965090646,0.47174432035466723,0.9463919318033776,0.0014660752019315941, 0.07271559140690001,0.02784169944525637,0.0,0.0
27,2.81240735,1.250883500613245,1.8448897791848096,0.02280633471981903,-1.0108257261384952, -0.8078709838068873,0.4844784339276411,0.9491023719431151,0.0006546213378720515, 0.015994678464758338,0.022958163194465617,1.505505654772902, 0.4599161606459137,0.5091387283102802,0.7202583105955377,0.0016144622780274117, 0.0672401112376466,0.0260876821961713,0.0,0.0
28,2.67848319,1.250883500613245,2.0038323921561614,0.020857428712011815,-1.0102426096865766, -0.8013490996362528,0.487910934633973,0.3935215439364026,0.0007880550104916036, 0.017431051846511336,0.02525687981217868,1.5025627958547632, 0.4280406054799758,0.5234308705164927,0.892734199908394,0.0015255168217689476, 0.06254535036907322,0.024158566154864693,0.0,0.0
29,2.55093637,1.250883500613245,1.8186343513720211,0.02402599854913769,-1.0140485009921283, -0.789731700122717,0.5092398901973,0.3929541484835075,0.0004934722259474989, 0.016756831905970056,0.023633240961755203,1.4955442530650722, 0.500592457651437,0.4952265916604876,0.7460593162698338,0.0019791240383252085, 0.06800528262368062,0.026209235723369657,0.0,0.0
30,2.42946321,1.250883500613245,1.7478846843303157,0.026430110994795957,-1.0139369059445227, -0.8110709141491574,0.47222425434217963,0.8216725274662172,0.00046848571645533276, 0.01638813861913661,0.02360218966259723,1.500919266864191, 0.4675184180965125,0.5037133824491784,0.6639797048187307,0.001608843148501877, 0.07196161270343923,0.0282500864107443,0.0,0.0
31,2.31377449,1.214815792491298,1.741477470498649,0.02924392850077007,-1.0126453169346488, -0.7733389783537238,0.521075444638132,0.830454008913189,0.0005391413308697367, 0.022104629206341896,0.029211233494551462,1.4961100071365696, 0.36530103963576643,0.5487883905157931,0.9084223214470442,0.0011665075078881506, 0.06509226915669862,0.02463751640890315,0.0,0.0
32,2.20359475,1.214815792491298,1.7641091257390697,0.017738308333828293,-1.0125346081875655, -0.7978394334086942,0.490098860187216,0.4867896459288126,0.0004004564402822135, 0.02058304493391099,0.02907777094202955,1.4937202051230716, 0.4296703517181756,0.5200787242806804,0.4044363992560172,0.0016710402116172558, 0.06921304833063548,0.0270145574853936,0.0,0.0
33,2.09866167,1.214815792491298,1.64115653686292,0.022082840779672482,-1.015500232419153, -0.8279416944021287,0.44958287946142894,0.8245898775940389,0.0005511376369888215, 0.01934126286371277,0.028326018170039807,1.5052003534439315, 0.3257475251924542,0.5600361815237814,0.6526301041037198,0.00172724073481999, 0.0696303968342094,0.02689197240347089,0.0,0.0
34,1.9987254,1.214815792491298,1.7007872837014626,0.02445031667087082,-1.0140779630603887, -0.7757947940503357,0.5182114333657881,0.44449553415910015,0.0005148678598600838, 0.022205839152618638,0.03135502934625565,1.5010160556704404, 0.43435976615766503,0.5189148225780582,0.6162117479362678,0.0017791729188354722, 0.07787603634942655,0.029546710425155272,0.0,0.0
35,1.903548,1.2083017516659604,1.5509744172327322,0.016552034713542337,-1.015852991347717, -0.7306523463665469,0.5783301385265289,0.8333088712442238,0.0007750824058912703, 0.023588068188662607,0.029525271468727292,1.5047895847969195, 0.24005079006177268,0.5894713990311746,0.12710234833575862,0.0017819903881099533, 0.07656405292607728,0.028516351753929442,0.0,0.0
36,1.81290285,1.2083017516659604,1.48686995021372,0.013170332036011282,-1.014467669311926, -0.7993575648080069,0.48353309369244757,0.687921637410514,0.0005463399972469648, 0.0223161592446573,0.02956117836902944,1.5075926334182816, 0.5683866600756275,0.4630907674187411,0.6520955238524621,0.002172341958694822, 0.08901008042917956,0.03371039573182065,0.0,0.0
37,1.72657415,1.2083017516659604,1.5271830825971415,0.014841483825475956,-1.014299898311444, -0.8572767460105742,0.41131364511613694,0.727926674815867,0.0004638573589724336, 0.019671533928691688,0.02825915352847195,1.5010886647714836, 0.6215062599941655,0.44635331118467325,0.8155881603473312,0.0013127479106666996, 0.07993601137843054,0.031072486063880623,0.0,0.0
38,1.64435633,1.2083017516659604,1.4933148557588276,0.013798063855858222,-1.0139908855498174, -0.7912264770803807,0.4914744416329033,0.9577866606197569,0.0004958377818146318, 0.02554013659509236,0.033935890007924435,1.5092116937848705, 0.6273154674985622,0.4459742656427923,0.007384210298087557,0.0012535008624327952, 0.07412921069795815,0.028963408489614862,0.0,0.0
39,1.56605365,1.2083017516659604,1.4412077913611703,0.00981858341337067,-1.0162608426475324, -0.7592255836168731,0.5363836046891469,0.20271553688334185,0.0002998666935163065, 0.02686094919101748,0.035221493745799755,1.5068588475989202, 0.4639701436969852,0.5086555274481472,0.6417569027593204,0.00136598188435678, 0.08293077845455099,0.03212979654270313,0.0,0.0
40,1.49147966,1.2083017516659604,1.454640424433093,0.014434596138517813,-1.0151906264648949, -0.8003732207214126,0.4869711752316891,0.30351551738557675,0.00039332954544508427, 0.024661176455303375,0.03334662104130218,1.5035541436405109, 0.5530412731018541,0.47222965380142223,0.7358794507003736,0.000995656201616659, 0.08819271608046014,0.03397877073445335,0.0,0.0
41,1.42045682,1.2083017516659604,1.4312027100216775,0.012473525221626454,-1.0199417809899822, -0.8073154988546183,0.4734031483148713,0.07661853567893473,0.0003326910366059898, 0.024415192607853974,0.0336103960287201,1.5096508214124609, 0.5828987009236909,0.46261965484507217,0.48760400084254885,0.0028014310695818104, 0.08271065585693077,0.03263477188981481,0.0,0.0
42,1.35281602,1.2083017516659604,1.475741304535099,0.01494383101924088,-1.0146191826012705, -0.793172032953742,0.4923676594514931,0.21456881551775786,0.0006196712654348623, 0.023981494967988796,0.031183536082496188,1.5102150052529169, 0.5279213661071517,0.4802462302452969,0.045199275260175004,0.0014637033386220126, 0.09160889014657445,0.03553135418308973,0.0,0.0
43,1.28839621,1.2083017516659604,1.6043047584965882,0.01530009348498887,-1.008862570000635, -0.8020979768385571,0.4855888512883079,0.9208209920370845,0.00022408557183314294, 0.02592552445686174,0.03556846289276815,1.5120320941898728, 0.40535139486424143,0.5282106462389945,0.4995503647020305,0.0010756961844076084, 0.09328823577192293,0.035822319299863695,0.0,0.0
44,1.22704401,1.2083017516659604,1.4916644876297445,0.023741111418992013,-1.014494330569076, -0.7402273900439261,0.5721996264505701,0.7137392592880659,0.0003303330570588634, 0.02469415125578577,0.031674315528307316,1.5138122415461457, 0.5397976025494545,0.47811360393212715,0.7595239714372797,0.0016675386602551501, 0.08503734232783532,0.03265027012041719,0.0,0.0
45,1.16861334,1.2057793208447576,1.3477665710942606,0.008498459175706088,-1.0186351815383108, -0.823424049864433,0.45296441759693884,0.45971065724522525,0.00039735462369607237, 0.024110403525605548,0.033251583649158076,1.509806546876259, 0.4545847420126444,0.5114333047711201,0.8294577222496563,0.0012866076896280794, 0.08708874204478538,0.03332529944539227,0.0,0.0
46,1.11296509,1.2057793208447576,1.3759905534410577,0.009227221238045612,-1.0156241239577628, -0.7857978302242585,0.5128226775269455,0.29301330758667,0.0003069973837281111, 0.02312072850337242,0.031774505227518304,1.5091058681415732, 0.4574414190111137,0.5108427798720889,0.3006577180330685,0.0016277714970774752, 0.09108081020741043,0.03437617428183984,0.0,0.0
47,1.05996675,1.2057793208447576,1.445530355988825,0.008520312805082291,-1.015226076096959, -0.7724536773222026,0.5251941954891258,0.6352311991900604,0.0004345278187577178, 0.026183588205874957,0.0344773326871023,1.4983884794838924, 0.4631896343543932,0.5085513720453911,0.41347687491258395,0.001759899083530575, 0.0904792814545692,0.034370781373852806,0.0,0.0
48,1.00949214,1.2057793208447576,1.3663679834329303,0.010004997906392534,-1.0181918849427012, -0.8260454677119519,0.446891449210524,0.7336307696964898,0.0005057875009516885, 0.024964652791824627,0.033502484377435866,1.5210273189276675, 0.5023417576981093,0.49390316506817217,0.2052181135994533,0.0011684790042524346, 0.08054835558883432,0.031266752958113056,0.0,0.0
49,0.96142109,1.2057793208447576,1.3366041226411793,0.00546300981296191,-1.0191094746361178, -0.7801486552129584,0.5104455726642112,0.5791130837794964,0.00031737068148380063, 0.025994589884827193,0.035481768844641166,1.5099398941562072, 0.36023460179772937,0.546617429597679,0.9172128208901402,0.001490655835887993, 0.08159943655740808,0.030824926113437633,0.0,0.0
50,0.91563913,1.2057793208447576,1.4118107215073552,0.01337392786127287,-1.0176504974793477, -0.7501960203744028,0.5367175384745555,0.8014306710963215,0.00030326850222982477, 0.02755907618621144,0.039857165349405886,1.5004455347336414, 0.5410632059294691,0.47884305503630653,0.5643647595528472,0.0026473945503841393, 0.0887915444012689,0.03447708524329152,0.0,0.0
51,0.87203727,1.2057793208447576,1.3925410718339588,0.008396093000362634,-1.0193200370732671, -0.8431868342865577,0.42391121220555783,0.6118737728135701,0.0003189847920401135, 0.021414165759992415,0.03207579832832065,1.5061525410322436, 0.5972134500029548,0.45569304642021163,0.38258200739051573,0.0014893861076813427, 0.07983205203181522,0.031247674321440627,0.0,0.0
52,0.83051169,1.2057793208447576,1.3770553872428735,0.008674795182462142,-1.0193639833793033, -0.804089440704107,0.4781872329827402,0.9554998018714346,0.0002772958789388768, 0.023478242619454744,0.03379105677142832,1.5099132400184636, 0.6278271127536333,0.44274202179671496,0.0971048844180954,0.0014337706655380375, 0.0871436314938291,0.033986950911125136,0.0,0.0
53,0.79096351,1.2057793208447576,1.379770282724267,0.007704828211482699,-1.0153159591012375, -0.7922167315465105,0.49414081091732764,0.4626125609827597,0.0002811808424744672, 0.025163919189258494,0.03506182549970436,1.506057387244955, 0.5340439467124207,0.48184346492421887,0.8496967279029302,0.001673363845137592, 0.0814016261663499,0.031319488505564416,0.0,0.0
54,0.75329858,1.2057793208447576,1.3646671180257162,0.00689723886859904,-1.012897294768933, -0.7633798188300527,0.5306674123195722,0.7894795054308801,0.0002705042616174214, 0.02481789736076246,0.03342111954537672,1.510682824361636, 0.6052282855188015,0.4511911031338093,0.0773614687528479,0.0020909943254564314, 0.0827621991327058,0.03255325335907945,0.0,0.0
55,0.71742722,1.2057793208447576,1.3728366738551223,0.0069808130300306175,-1.0127062430394194, -0.7490355064331669,0.559118530995999,0.37158501713949593,0.00044423134207111314, 0.02502387266681688,0.031012003370122287,1.5042338253219547, 0.3655567506842517,0.5417662341743469,0.6023837451298161,0.0010987298524287553, 0.09186882411582104,0.03499021058521698,0.0,0.0
56,0.68326402,1.2041706981165345,1.3289770592360868,0.006852546281814141,-1.0166723341781962, -0.7860761774356713,0.49654190932549847,0.44507321453718096,0.0002994479449214345, 0.026548676424831514,0.03285091209854378,1.4950531702197085, 0.5275712697310109,0.48092798709215295,0.7003760107821915,0.0018340387532234132, 0.09009087783288719,0.0351209661236955,0.0,0.0
57,0.65072764,1.2041706981165345,1.3087387441966458,0.004481261483360246,-1.0197857369194951, -0.8336878486494106,0.44082797115360595,0.8422436101510591,0.00045637155208009286, 0.02354240864870678,0.032145954963287926,1.5024801691442846, 0.25067670231124867,0.5862047328256826,0.7862627516108998,0.0009363035850475295, 0.09407739046822547,0.035267828335867196,0.0,0.0
58,0.61974061,1.2041706981165345,1.3421719794171039,0.005729046716745658,-1.0127323892656153, -0.7501510679384035,0.5587221065683028,0.08073406723914861,0.00047891340376803927, 0.024518182267363766,0.03246064888836815,1.5178092612900467, 0.5068059660398149,0.48752418844693135,0.8833528760106015,0.0012771515620492967, 0.10224460859550336,0.03933025555614486,0.0,0.0
59,0.59022915,1.1907217807475643,1.285940010837249,0.006647604109187364,-1.018219934874748, -0.7758324804081248,0.517139218073377,0.6391628437254537,0.00047652005608826616, 0.02350125239539902,0.03270601003446678,1.5112792341811745, 0.5519570747363217,0.47668206070163477,0.5072314560410873,0.0016317939291058546, 0.07171600149192232,0.027895832856143166,0.0,0.0
60,0.562123,1.1804999806051968,1.2503509127123096,0.004020605545320316,-1.0229585735800384, -0.7589469235988596,0.5465872785700074,0.7021674418794387,0.00034617978797336164, 0.02479050583808133,0.03296569068712959,1.505121428351281, 0.5505699684025916,0.4747796619929209,0.506097040258788,0.0012055227601849327, 0.09004676662504711,0.0341694626532073,0.0,0.0
61,0.53535524,1.1804999806051968,1.2552274517755033,0.002567871100612521,-1.0211113871893671, -0.8974269192665305,0.340525052506105,0.6075136557697013,0.0002580432156322733, 0.01719987489019146,0.02896903076191887,1.5015791501640343, 0.5958624935251899,0.45702776732008177,0.43701017666656317,0.0014936033796462864, 0.08969728145548667,0.03431756969823473,0.0,0.0
62,0.50986213,1.1804999806051968,1.2639261623059255,0.004643267251140802,-1.0205465335156505, -0.7739788823477279,0.5210297505208323,0.47766747209368615,0.0002874931016493903, 0.024243606857786915,0.03326347064777007,1.4976130335822118, 0.35536606696637874,0.5484290831466663,0.33989891366074754,0.0015126415433240905, 0.09589969500234241,0.03644838274272098,0.0,0.0
63,0.48558298,1.1797318624864188,1.264344756852488,0.005072483210335514,-1.0226079882992518, -0.7954935989064845,0.4858440002954839,0.022515263224885368,0.0002766898598523237, 0.024842189943093413,0.03496749975526893,1.503283050727273, 0.6935440737591783,0.416997179330283,0.03924722989483015,0.0014686686011780297, 0.09230623751231892,0.0357319517677496,0.0,0.0
64,0.46245998,1.1797318624864188,1.2689248351952913,0.003543602253027105,-1.0216203223265774, -0.7912007220630207,0.4916695516579983,0.17535310109947821,0.00032697069520941065, 0.027048083978299765,0.0366351644156519,1.5088019200840577, 0.41472957319801396,0.5206877092825695,0.9118868399593723,0.0007720930179050157, 0.1109815331558666,0.04258864982432158,0.0,0.0
65,0.44043808,1.1797318624864188,1.2607880391147666,0.002472568047702988,-1.0193400619641357, -0.7671136922348007,0.5401483944921208,0.18795763489508255,0.0003023480305733976, 0.02225241977219972,0.0305292280104215,1.5150496143368362, 0.5411507459916091,0.479389436013106,0.13380114974942597,0.0010375013675316327, 0.08881756787398096,0.03371445868849701,0.0,0.0
66,0.41946484,1.1797318624864188,1.259220403738861,0.00268000668020234,-1.0179427231637876, -0.7636152806770314,0.531212781275787,0.7570603775443382,0.0003652893472228949, 0.026951513443540298,0.03594975641734385,1.5067034263257377, 0.552825444989898,0.4750146008850516,0.8284029590988709,0.0010710095958547951, 0.07644391925196778,0.029502912363081647,0.0,0.0
67,0.39949032,1.1797318624864188,1.2486195915593505,0.002043636479248541,-1.019529605662515, -0.7709915128562599,0.5068696856857314,0.43783984625819633,0.000389686993401951, 0.030219174241581225,0.041973763444662984,1.5055664003250215, 0.4961961273818457,0.5007046237651334,0.9597915750153642,0.0015465684861942495, 0.07272585765050844,0.027641421168407673,0.0,0.0
68,0.38046697,1.1797318624864188,1.2701615505573562,0.001878873088034811,-1.0145386405156347, -0.7594823901927904,0.5388217467063894,0.7388227953662845,0.0003309311826507854, 0.025806627255343162,0.03458494698365612,1.5219329009679128, 0.47218296464115966,0.5055257820546099,0.08829554422013086,0.0018572885448986751, 0.08353688203889882,0.03186842277814594,0.0,0.0
69,0.3623495,1.1797318624864188,1.2795418087979533,0.003411189550622104,-1.0159663968523651, -0.7357180790924548,0.5731005731941528,0.2347982185149499,0.00045665732189481377, 0.02516515743792172,0.03167842767721909,1.526205041244653, 0.46919039833849585,0.5053963390983838,0.8008749072763595,0.0011297783536643742, 0.09092786750816594,0.034516534074957986,0.0,0.0
70,0.34509476,1.1797318624864188,1.2688476425769717,0.003363677791442234,-1.0168659258286172, -0.734351055557493,0.5697203846761841,0.3144156243162164,0.0002819845943825956, 0.024320099577629574,0.03277591897382267,1.5148749511107718, 0.43674179952887277,0.5196606997777373,0.6528958498780898,0.0017581888325091046, 0.08207169370980223,0.03111052211645863,0.0,0.0
71,0.32866168,1.1797318624864188,1.2637854076514659,0.0028878851224790054,-1.0179963605604962, -0.8233163932388836,0.4526920832444003,0.12781817741897272,0.00025099988135803073, 0.02594917268962599,0.03468960531958423,1.507044332739997, 0.41487044631698905,0.5273133240424149,0.7063404093363171,0.0008266847995063671, 0.08488678001547047,0.032263194817348656,0.0,0.0
72,0.31301112,1.1797318624864188,1.2501454380008667,0.0013955028159499533,-1.0135064597582448, -0.7703196374578155,0.5190601477081547,0.8324632295063037,0.0002069517485793779, 0.02764795616856784,0.036899518470369916,1.5129429963980383, 0.35440941726966513,0.5490788094999676,0.6992619514832832,0.001631161002901994, 0.07866211537200182,0.030806571704011458,0.0,0.0
73,0.29810583,1.1797318624864188,1.2346909221492275,0.0016958771145710533,-1.0187365061214968, -0.7573701098357282,0.5351671900432918,0.3257143374598871,0.0003575692746675371, 0.02842912695360994,0.03604332219856983,1.4981497255241523, 0.6053997639251889,0.45022462803339314,0.9021598591376521,0.0009453225955097846, 0.09755933349667986,0.037399296615670596,0.0,0.0
74,0.28391031,1.1797318624864188,1.2329447530183255,0.0025256139362943215,-1.0197703273234846, -0.8555320148052248,0.4078554932988225,0.034870633616058105,0.0003441962088357739, 0.020728998575028027,0.02982313895925187,1.4992757519605278, 0.4237609113028166,0.5240046975442991,0.707565866053361,0.0013770847733243785, 0.08258745934670308,0.031401945316077,0.0,0.0
75,0.27039077,1.1797318624864188,1.2110753717393714,0.0011040024721555419,-1.019958263186779, -0.7926951865116411,0.4972145861756746,0.08440319125346385,0.00024120934638998474, 0.02420686967469898,0.03270771858411544,1.4999431718016425, 0.5869326510161028,0.460973922862559,0.7892944355308409,0.0010997803665450784, 0.08311302327157315,0.03222928471822226,0.0,0.0
