omega,S,S_p,S_c
3.43,0.012738871424755938,0.0,0.012738871424755938
3.435,0.016423413592232313,0.0,0.016423413592232313
3.44,0.013990447035637756,0.0,0.013990447035637756
3.4450000000000003,0.015283339848277263,0.0,0.015283339848277263
3.45,0.01990520557904472,0.0,0.01990520557904472
3.455,0.018241639230639213,0.0,0.018241639230639213
3.46,0.01875722317424618,0.0,0.01875722317424618
3.465,0.015480823708317734,0.0,0.015480823708317734
3.47,0.01732532472124137,0.0,0.01732532472124137
3.475,0.01568553244647041,0.0,0.01568553244647041
3.48,0.014865957777008203,0.0,0.014865957777008203
3.485,0.018183012889983294,0.0,0.018183012889983294
3.49,0.015067500007686294,0.0,0.015067500007686294
3.495,0.015730731525261495,0.0,0.015730731525261495
3.5,0.015532644929534933,0.0,0.015532644929534933
3.505,0.015121689189318149,0.0,0.015121689189318149
3.5100000000000002,0.015446201147384915,0.0,0.015446201147384915
3.515,0.016199084844124363,0.0,0.016199084844124363
3.52,0.01483820366397589,0.0,0.01483820366397589
3.525,0.015894461262652093,0.0,0.015894461262652093
3.5300000000000002,0.013064824087489208,0.0,0.013064824087489208
3.535,0.015235112921511442,0.0,0.015235112921511442
3.54,0.012498367982385154,0.0,0.012498367982385154
3.545,0.01370279330105002,0.0,0.01370279330105002
3.5500000000000003,0.015361850169554606,0.0,0.015361850169554606
3.555,0.01348180453819224,0.0,0.01348180453819224
3.56,0.013650075409830128,0.0,0.013650075409830128
3.565,0.0131913903165787,0.0,0.0131913903165787
3.5700000000000003,0.011899019414963755,0.0,0.011899019414963755
3.575,0.011768205664487342,0.0,0.011768205664487342
3.58,0.013791024523028517,0.0,0.013791024523028517
3.585,0.01359588158493603,0.0,0.01359588158493603
3.59,0.012346011520377675,0.0,0.012346011520377675
3.595,0.011654356877941086,0.0,0.011654356877941086
3.6,0.012922759144745992,0.0,0.012922759144745992
3.605,0.013491633732516035,0.0,0.013491633732516035
3.61,0.014046991160164645,0.0,0.014046991160164645
3.615,0.013763732047254585,0.0,0.013763732047254585
3.62,0.011988913601894493,0.0,0.011988913601894493
3.625,0.01365545019976422,0.0,0.01365545019976422
3.63,0.014044699358810732,0.0,0.014044699358810732
3.6350000000000002,0.013158156022833531,0.0,0.013158156022833531
3.64,0.013089517942548761,0.0,0.013089517942548761
3.645,0.013891403253165225,0.0,0.013891403253165225
3.65,0.01273286490053032,0.0,0.01273286490053032
3.6550000000000002,0.01292858835928854,0.0,0.01292858835928854
3.66,0.011915313422597107,0.0,0.011915313422597107
3.665,0.010136744602131235,0.0,0.010136744602131235
3.67,0.009665264947813277,0.0,0.009665264947813277
3.6750000000000003,0.01074361364409233,0.0,0.01074361364409233
3.68,0.009429447346892652,0.0,0.009429447346892652
3.685,0.010193013249651755,0.0,0.010193013249651755
3.69,0.009033432398615577,0.0,0.009033432398615577
3.6950000000000003,0.009158562252195806,0.0,0.009158562252195806
3.7,0.011076248664793785,0.0,0.011076248664793785
3.705,0.01144130253575111,0.0,0.01144130253575111
3.71,0.012398239830986129,0.0,0.012398239830986129
3.715,0.010565655286762506,0.0,0.010565655286762506
3.72,0.012712680660528207,0.0,0.012712680660528207
3.725,0.013601272041032049,0.0,0.013601272041032049
3.73,0.01136294313769402,0.0,0.01136294313769402
3.735,0.01040414200124019,0.0,0.01040414200124019
3.74,0.01143725842461163,0.0,0.01143725842461163
3.745,0.01111940903532512,0.0,0.01111940903532512
3.75,0.011906675418652006,0.0,0.011906675418652006
3.755,0.011000189452146416,0.0,0.011000189452146416
