i,ar_pcont1,ar_pcont2,ar_pcont3,ar_ncont1,ar_ncont2,ar_ncont3,∆w_pcont1,∆w_pcont2,∆w_ncont1,∆w_ncont2,ar_ppeak,ar_npeak,∆w_ppeak,∆w_npeak,ar_wAc,ar_wAp,ar_Ap,∆w_Ac,∆w_Ap,∆Ap
121.0,0.4942,0.4804,0.5244,0.467,0.4874,0.1127,9.20432024,13.25422114,0.86027147,1.4865491,0.5053,0.48,9.453e-5,1.832e-5,0.4816,0.4951,0.4563,0.49784229,1.527e-5,4.559e-5
122.0,0.4917,0.4762,0.518,0.4622,0.4814,0.1102,9.20432024,13.25422114,0.86027147,1.4865491,0.5031,0.5055,9.453e-5,1.527e-5,0.4776,0.4752,0.5239,0.49784229,1.527e-5,3.799e-5
123.0,0.4908,0.4749,0.5169,0.4586,0.4737,0.1089,9.20432024,13.25422114,0.86027147,1.4865491,0.4816,0.4885,9.453e-5,1.527e-5,0.4748,0.4623,0.5028,0.49784229,1.527e-5,3.799e-5
124.0,0.4882,0.4728,0.5194,0.4518,0.4607,0.1051,9.20432024,13.25422114,0.86027147,1.4865491,0.5334,0.4764,7.878e-5,1.527e-5,0.4699,0.496,0.4822,0.49784229,1.272e-5,3.799e-5
125.0,0.4874,0.4717,0.514,0.4848,0.5153,0.1028,9.20432024,13.25422114,0.71689289,1.23879092,0.5303,0.5106,7.878e-5,1.272e-5,0.4672,0.4968,0.4734,0.49784229,1.272e-5,3.799e-5
126.0,0.4836,0.4688,0.5109,0.4775,0.5047,0.1009,9.20432024,13.25422114,0.71689289,1.23879092,0.5157,0.5023,7.878e-5,1.272e-5,0.4615,0.479,0.4581,0.49784229,1.272e-5,3.799e-5
127.0,0.4888,0.4754,0.5204,0.4752,0.5031,0.0997,9.20432024,13.25422114,0.71689289,1.23879092,0.5055,0.494,7.878e-5,1.272e-5,0.4585,0.4734,0.5259,0.49784229,1.272e-5,3.166e-5
128.0,0.4828,0.4677,0.5107,0.4671,0.4907,0.0982,9.20432024,13.25422114,0.71689289,1.23879092,0.4969,0.488,7.878e-5,1.272e-5,0.4881,0.5145,0.5081,0.41486857,1.06e-5,3.166e-5
129.0,0.4856,0.4712,0.5152,0.4623,0.4836,0.0969,9.20432024,13.25422114,0.71689289,1.23879092,0.4966,0.5257,7.878e-5,1.06e-5,0.4853,0.4985,0.4879,0.41486857,1.06e-5,3.166e-5
130.0,0.4753,0.4577,0.4965,0.4579,0.4775,0.0944,9.20432024,13.25422114,0.71689289,1.23879092,0.4786,0.5192,7.878e-5,1.06e-5,0.4804,0.4886,0.4721,0.41486857,1.06e-5,3.166e-5
131.0,0.4762,0.5457,0.4939,0.4525,0.4674,0.0923,9.20432024,11.04518428,0.71689289,1.23879092,0.4663,0.5049,7.878e-5,1.06e-5,0.4766,0.4956,0.5334,0.41486857,8.84e-6,2.638e-5
132.0,0.4707,0.5394,0.4928,0.4837,0.4599,0.0912,9.20432024,11.04518428,0.59741074,1.23879092,0.5209,0.5172,6.565e-5,8.84e-6,0.4731,0.4898,0.5188,0.41486857,8.84e-6,2.638e-5
133.0,0.4751,0.5473,0.5048,0.4795,0.5118,0.0882,9.20432024,11.04518428,0.59741074,1.03232577,0.5105,0.5028,6.565e-5,8.84e-6,0.47,0.4791,0.5002,0.41486857,8.84e-6,2.638e-5
134.0,0.4761,0.4604,0.5011,0.4749,0.5094,0.0877,9.20432024,13.25422114,0.59741074,1.03232577,0.5001,0.4995,6.565e-5,8.84e-6,0.4664,0.4685,0.4839,0.41486857,8.84e-6,2.638e-5
135.0,0.4728,0.4551,0.5003,0.4696,0.4999,0.0869,9.20432024,13.25422114,0.59741074,1.03232577,0.4932,0.485,6.565e-5,8.84e-6,0.4615,0.4533,0.4639,0.41486857,5.11e-6,2.638e-5
136.0,0.4721,0.4566,0.5003,0.4655,0.4921,0.0846,9.20432024,13.25422114,0.59741074,1.03232577,0.4786,0.4715,6.565e-5,8.84e-6,0.4577,0.4449,0.5276,0.41486857,2.05e-6,2.198e-5
137.0,0.4714,0.4553,0.5013,0.4605,0.4824,0.0818,9.20432024,13.25422114,0.59741074,1.03232577,0.5271,0.4542,5.471e-5,7.36e-6,0.4543,0.4412,0.5089,0.41486857,4.8e-7,2.198e-5
138.0,0.4672,0.4502,0.4872,0.4578,0.4749,0.079,9.20432024,13.25422114,0.59741074,1.03232577,0.5207,0.4552,5.471e-5,1.43e-6,0.4871,0.4216,0.4855,0.34572381,8.0e-8,2.198e-5
139.0,0.4653,0.5338,0.4818,0.4551,0.4709,0.0787,9.20432024,11.04518428,0.59741074,1.03232577,0.5123,0.4317,5.471e-5,2.8e-7,0.4851,0.42,0.4729,0.34572381,1.0e-8,2.198e-5
140.0,0.4618,0.5265,0.4717,0.4858,0.4609,0.0766,9.20432024,11.04518428,0.49784229,1.03232577,0.4963,0.4302,5.471e-5,4.0e-8,0.4791,0.4036,0.5246,0.34572381,0.0,1.832e-5
141.0,0.4564,0.5165,0.462,0.4794,0.45,0.0738,9.20432024,11.04518428,0.49784229,1.03232577,0.4943,0.4135,5.471e-5,1.0e-8,0.4731,0.3898,0.5055,0.34572381,0.0,1.832e-5
142.0,0.513,0.5253,0.4732,0.4783,0.5085,0.074,7.67026686,11.04518428,0.49784229,0.86027147,0.4887,0.4012,5.471e-5,0.0,0.4743,0.3822,0.4874,0.34572381,0.0,1.832e-5
143.0,0.514,0.5241,0.4702,0.473,0.4964,0.0707,7.67026686,11.04518428,0.49784229,0.86027147,0.4778,0.3892,5.471e-5,0.0,0.4694,0.3573,0.4658,0.34572381,0.0,1.832e-5
144.0,0.5052,0.5136,0.4651,0.4711,0.4964,0.0714,7.67026686,11.04518428,0.49784229,0.86027147,0.5207,0.381,4.559e-5,0.0,0.4677,0.3569,0.512,0.34572381,0.0,1.527e-5
145.0,0.5008,0.5096,0.4633,0.4657,0.487,0.0701,7.67026686,11.04518428,0.49784229,0.86027147,0.5097,0.3688,4.559e-5,0.0,0.4638,0.346,0.49,0.34572381,0.0,1.527e-5
146.0,0.5004,0.5076,0.4603,0.4587,0.4742,0.0664,7.67026686,11.04518428,0.49784229,0.86027147,0.502,0.3591,4.559e-5,0.0,0.4577,0.3401,0.4721,0.34572381,0.0,1.527e-5
147.0,0.5014,0.5101,0.4666,0.488,0.4648,0.065,7.67026686,11.04518428,0.41486857,0.86027147,0.4891,0.3465,4.559e-5,0.0,0.453,0.3229,0.5233,0.34572381,0.0,1.272e-5
148.0,0.4978,0.5044,0.4523,0.4834,0.4565,0.0642,7.67026686,11.04518428,0.41486857,0.86027147,0.4869,0.3411,4.559e-5,0.0,0.4846,0.3071,0.5017,0.28810318,0.0,1.272e-5
149.0,0.4913,0.4946,0.4395,0.48,0.5089,0.0629,7.67026686,11.04518428,0.41486857,0.71689289,0.4755,0.3158,4.559e-5,0.0,0.4793,0.2972,0.4824,0.28810318,0.0,1.272e-5
150.0,0.4874,0.4888,0.4354,0.4739,0.5007,0.0613,7.67026686,11.04518428,0.41486857,0.71689289,0.5144,0.3137,3.799e-5,0.0,0.4749,0.2838,0.4621,0.28810318,0.0,1.272e-5
151.0,0.4833,0.4828,0.4305,0.472,0.4952,0.0606,7.67026686,11.04518428,0.41486857,0.71689289,0.5124,0.3,3.799e-5,0.0,0.472,0.2784,0.5202,0.28810318,0.0,1.06e-5
152.0,0.4806,0.48,0.4293,0.4658,0.4853,0.0584,7.67026686,11.04518428,0.41486857,0.71689289,0.4979,0.2938,3.799e-5,0.0,0.468,0.2536,0.4945,0.28810318,0.0,1.06e-5
153.0,0.4791,0.4766,0.4253,0.4588,0.4765,0.0573,7.67026686,11.04518428,0.41486857,0.71689289,0.4939,0.2766,3.799e-5,0.0,0.4609,0.2512,0.4761,0.28810318,0.0,1.06e-5
154.0,0.4816,0.4836,0.4325,0.4853,0.4643,0.057,7.67026686,11.04518428,0.34572381,0.71689289,0.4829,0.2644,3.799e-5,0.0,0.4557,0.2393,0.4777,0.28810318,0.0,8.84e-6
155.0,0.4777,0.4793,0.4294,0.4846,0.4621,0.056,7.67026686,11.04518428,0.34572381,0.71689289,0.4664,0.2547,3.799e-5,0.0,0.4552,0.2289,0.4613,0.28810318,0.0,4.26e-6
156.0,0.4726,0.4715,0.4207,0.4818,0.5142,0.0545,7.67026686,11.04518428,0.34572381,0.59741074,0.5158,0.246,3.166e-5,0.0,0.4868,0.2133,0.4342,0.24008598,0.0,9.9e-7
157.0,0.4674,0.4631,0.4122,0.4746,0.5042,0.0527,7.67026686,11.04518428,0.34572381,0.59741074,0.5064,0.2227,3.166e-5,0.0,0.4814,0.2098,0.4111,0.24008598,0.0,1.9e-7
158.0,0.4619,0.4563,0.4107,0.4713,0.499,0.0521,7.67026686,11.04518428,0.34572381,0.59741074,0.496,0.2229,3.166e-5,0.0,0.4778,0.192,0.3894,0.24008598,0.0,3.0e-8
159.0,0.4619,0.4559,0.4101,0.4648,0.4869,0.0504,7.67026686,11.04518428,0.34572381,0.59741074,0.4904,0.2098,3.166e-5,0.0,0.472,0.181,0.3708,0.24008598,0.0,1.0e-8
160.0,0.4618,0.5385,0.4056,0.4597,0.4798,0.0499,7.67026686,9.20432024,0.34572381,0.59741074,0.4751,0.1948,3.166e-5,0.0,0.4673,0.1702,0.3464,0.24008598,0.0,0.0
161.0,0.5056,0.5319,0.4023,0.4588,0.4786,0.0493,6.39188905,9.20432024,0.34572381,0.59741074,0.522,0.1836,2.638e-5,0.0,0.467,0.1538,0.3188,0.24008598,0.0,0.0
162.0,0.505,0.5317,0.4011,0.4538,0.4709,0.0486,6.39188905,9.20432024,0.34572381,0.59741074,0.5069,0.174,2.638e-5,0.0,0.4631,0.1545,0.3084,0.24008598,0.0,0.0
163.0,0.4986,0.5209,0.3939,0.4841,0.4602,0.0469,6.39188905,9.20432024,0.28810318,0.59741074,0.4935,0.1705,2.638e-5,0.0,0.457,0.1459,0.292,0.24008598,0.0,0.0
164.0,0.4998,0.5243,0.396,0.4816,0.4568,0.0461,6.39188905,9.20432024,0.28810318,0.59741074,0.4884,0.153,2.638e-5,0.0,0.4564,0.1425,0.2807,0.24008598,0.0,0.0
165.0,0.4952,0.5167,0.3897,0.4778,0.5076,0.0451,6.39188905,9.20432024,0.28810318,0.49784229,0.471,0.1426,2.638e-5,0.0,0.4867,0.1223,0.2433,0.20007165,0.0,0.0
166.0,0.4856,0.5049,0.3832,0.4741,0.5016,0.0441,6.39188905,9.20432024,0.28810318,0.49784229,0.4648,0.1379,2.638e-5,0.0,0.4851,0.1075,0.2234,0.20007165,0.0,0.0
167.0,0.4833,0.4996,0.3745,0.4676,0.4905,0.0425,6.39188905,9.20432024,0.28810318,0.49784229,0.508,0.1218,2.198e-5,0.0,0.4783,0.1098,0.221,0.20007165,0.0,0.0
168.0,0.4804,0.4935,0.368,0.4627,0.4813,0.0413,6.39188905,9.20432024,0.28810318,0.49784229,0.4964,0.1132,2.198e-5,0.0,0.4733,0.096,0.1855,0.20007165,0.0,0.0
169.0,0.4771,0.4912,0.3714,0.4606,0.4783,0.0412,6.39188905,9.20432024,0.28810318,0.49784229,0.4866,0.1143,2.198e-5,0.0,0.4722,0.0893,0.1796,0.20007165,0.0,0.0
170.0,0.4781,0.4935,0.3726,0.4545,0.4682,0.04,6.39188905,9.20432024,0.28810318,0.49784229,0.4821,0.103,2.198e-5,0.0,0.4669,0.085,0.1653,0.20007165,0.0,0.0
171.0,0.4742,0.4903,0.3742,0.486,0.4623,0.0393,6.39188905,9.20432024,0.24008598,0.49784229,0.5072,0.0859,1.832e-5,0.0,0.4648,0.076,0.1546,0.20007165,0.0,0.0
172.0,0.4709,0.4851,0.3687,0.4814,0.4548,0.0386,6.39188905,9.20432024,0.24008598,0.49784229,0.4967,0.0792,1.832e-5,0.0,0.4596,0.0717,0.1364,0.20007165,0.0,0.0
173.0,0.4647,0.4757,0.3598,0.4788,0.5097,0.0372,6.39188905,9.20432024,0.24008598,0.41486857,0.4854,0.0742,1.832e-5,0.0,0.4564,0.0578,0.1163,0.20007165,0.0,0.0
174.0,0.4624,0.4736,0.3574,0.4709,0.4949,0.0364,6.39188905,9.20432024,0.24008598,0.41486857,0.4781,0.0699,1.832e-5,0.0,0.4849,0.0581,0.116,0.16672637,0.0,0.0
175.0,0.4592,0.4667,0.3532,0.4683,0.4901,0.0354,6.39188905,9.20432024,0.24008598,0.41486857,0.5071,0.0638,1.527e-5,0.0,0.4822,0.0498,0.1054,0.16672637,0.0,0.0
176.0,0.4584,0.4649,0.3509,0.4638,0.4802,0.0346,6.39188905,9.20432024,0.24008598,0.41486857,0.4906,0.0524,1.527e-5,0.0,0.4772,0.0468,0.0913,0.16672637,0.0,0.0
177.0,0.4953,0.4557,0.347,0.4613,0.4779,0.0342,5.32657421,9.20432024,0.24008598,0.41486857,0.483,0.0486,1.527e-5,0.0,0.4758,0.0406,0.0794,0.16672637,0.0,0.0
178.0,0.4928,0.5294,0.3438,0.4557,0.4693,0.0334,5.32657421,7.67026686,0.24008598,0.41486857,0.4797,0.0441,1.527e-5,0.0,0.4695,0.0396,0.0711,0.16672637,0.0,0.0
179.0,0.4936,0.5293,0.3404,0.4827,0.4544,0.0321,5.32657421,7.67026686,0.20007165,0.41486857,0.4677,0.0373,1.527e-5,0.0,0.4632,0.0302,0.0579,0.16672637,0.0,0.0
180.0,0.4927,0.5291,0.3406,0.4782,0.5053,0.031,5.32657421,7.67026686,0.20007165,0.34572381,0.4928,0.0362,1.272e-5,0.0,0.4596,0.0287,0.0564,0.16672637,0.0,0.0
181.0,0.4849,0.5162,0.331,0.4767,0.5028,0.031,5.32657421,7.67026686,0.20007165,0.34572381,0.4869,0.0269,1.272e-5,0.0,0.4564,0.0221,0.0469,0.16672637,0.0,0.0
182.0,0.4791,0.5081,0.327,0.4715,0.4945,0.0306,5.32657421,7.67026686,0.20007165,0.34572381,0.4797,0.0273,1.272e-5,0.0,0.4869,0.0194,0.0388,0.13893865,0.0,0.0
183.0,0.4756,0.5005,0.3188,0.4662,0.4856,0.03,5.32657421,7.67026686,0.20007165,0.34572381,0.4635,0.026,1.272e-5,0.0,0.4818,0.0161,0.0313,0.13893865,0.0,0.0
184.0,0.4715,0.4937,0.3132,0.4612,0.4788,0.0291,5.32657421,7.67026686,0.20007165,0.34572381,0.5002,0.0203,1.06e-5,0.0,0.4774,0.0159,0.0311,0.13893865,0.0,0.0
185.0,0.4695,0.4933,0.3152,0.4594,0.4747,0.0284,5.32657421,7.67026686,0.20007165,0.34572381,0.5006,0.0166,1.06e-5,0.0,0.4745,0.0134,0.026,0.13893865,0.0,0.0
186.0,0.468,0.4899,0.3127,0.4547,0.4654,0.0277,5.32657421,7.67026686,0.20007165,0.34572381,0.4819,0.0154,1.06e-5,0.0,0.4706,0.0101,0.0232,0.13893865,0.0,0.0
187.0,0.4598,0.4822,0.3132,0.4808,0.5091,0.0267,5.32657421,7.67026686,0.16672637,0.28810318,0.4908,0.0132,8.84e-6,0.0,0.4643,0.0098,0.0204,0.13893865,0.0,0.0
188.0,0.459,0.4782,0.3075,0.4757,0.5023,0.0267,5.32657421,7.67026686,0.16672637,0.28810318,0.4788,0.0095,8.84e-6,0.0,0.4594,0.0077,0.0176,0.13893865,0.0,0.0
189.0,0.4964,0.4693,0.3015,0.474,0.5005,0.026,4.43881184,7.67026686,0.16672637,0.28810318,0.4733,0.0098,8.84e-6,0.0,0.4563,0.0064,0.0142,0.13893865,0.0,0.0
190.0,0.4912,0.4638,0.2998,0.4682,0.4887,0.0249,4.43881184,7.67026686,0.16672637,0.28810318,0.4575,0.0082,7.36e-6,0.0,0.4862,0.005,0.0098,0.1157822,0.0,0.0
191.0,0.4849,0.4581,0.2979,0.4639,0.4815,0.0243,4.43881184,7.67026686,0.16672637,0.28810318,0.4457,0.0072,2.47e-6,0.0,0.482,0.0038,0.0093,0.1157822,0.0,0.0
192.0,0.4881,0.5326,0.2927,0.4587,0.4764,0.0246,4.43881184,6.39188905,0.16672637,0.28810318,0.434,0.0036,5.7e-7,0.0,0.477,0.0019,0.0032,0.1157822,0.0,0.0
193.0,0.4811,0.521,0.2879,0.4535,0.4652,0.0232,4.43881184,6.39188905,0.16672637,0.28810318,0.4253,0.0032,1.1e-7,0.0,0.4722,0.0028,0.0053,0.1157822,0.0,0.0
194.0,0.4778,0.5151,0.2872,0.4848,0.4622,0.0237,4.43881184,6.39188905,0.13893865,0.28810318,0.4088,0.0043,2.0e-8,0.0,0.4693,0.0015,0.0026,0.1157822,0.0,0.0
195.0,0.475,0.5155,0.2869,0.4799,0.453,0.0233,4.43881184,6.39188905,0.13893865,0.28810318,0.4021,0.0016,0.0,0.0,0.4648,0.001,0.0033,0.1157822,0.0,0.0
196.0,0.4723,0.5085,0.2819,0.4731,0.4988,0.0217,4.43881184,6.39188905,0.13893865,0.24008598,0.3921,0.0012,0.0,0.0,0.4583,0.0004,0.0018,0.1157822,0.0,0.0
197.0,0.4674,0.5022,0.2811,0.4677,0.4901,0.0215,4.43881184,6.39188905,0.13893865,0.24008598,0.3872,0.0012,0.0,0.0,0.4529,0.0011,0.0018,0.1157822,0.0,0.0
198.0,0.4577,0.4888,0.2741,0.4616,0.4799,0.0208,4.43881184,6.39188905,0.13893865,0.24008598,0.3687,0.0016,0.0,0.0,0.4822,0.0005,0.0009,0.09648517,0.0,0.0
199.0,0.4947,0.4829,0.2723,0.4577,0.4718,0.0201,3.69900987,6.39188905,0.13893865,0.24008598,0.3555,0.0004,0.0,0.0,0.4788,0.0004,0.0004,0.09648517,0.0,0.0
200.0,0.4956,0.4806,0.2697,0.4546,0.4674,0.0201,3.69900987,6.39188905,0.13893865,0.24008598,0.3393,0.0003,0.0,0.0,0.4757,0.0,0.0003,0.09648517,0.0,0.0
201.0,0.4896,0.4738,0.2662,0.4856,0.4612,0.0196,3.69900987,6.39188905,0.1157822,0.24008598,0.3294,0.0001,0.0,0.0,0.4715,0.0,0.0,0.09648517,0.0,0.0
202.0,0.4798,0.4592,0.2588,0.4802,0.5093,0.0189,3.69900987,6.39188905,0.1157822,0.20007165,0.3163,0.001,0.0,0.0,0.4651,0.0,0.0001,0.09648517,0.0,0.0
203.0,0.4761,0.5237,0.2562,0.4779,0.5068,0.019,3.69900987,5.32657421,0.1157822,0.20007165,0.308,0.0002,0.0,0.0,0.4638,0.0001,0.0002,0.09648517,0.0,0.0
204.0,0.4717,0.5174,0.253,0.4738,0.4991,0.0183,3.69900987,5.32657421,0.1157822,0.20007165,0.2917,0.0,0.0,0.0,0.4591,0.0004,0.0006,0.09648517,0.0,0.0
205.0,0.4699,0.5131,0.2515,0.4671,0.4874,0.0178,3.69900987,5.32657421,0.1157822,0.20007165,0.2888,0.0,0.0,0.0,0.4531,0.0001,0.0001,0.09648517,0.0,0.0
206.0,0.4622,0.5047,0.2471,0.4656,0.4856,0.0174,3.69900987,5.32657421,0.1157822,0.20007165,0.2769,0.0001,0.0,0.0,0.4861,0.0,0.0003,0.08040431,0.0,0.0
207.0,0.4586,0.4953,0.2423,0.4599,0.4752,0.0174,3.69900987,5.32657421,0.1157822,0.20007165,0.2569,0.0,0.0,0.0,0.4803,0.0,0.0,0.08040431,0.0,0.0
0.0,0.4717,0.5425,0.4916,0.4665,0.4857,0.0828,9.2043,11.0452,0.5974,1.0323,0.4586,0.4582,0.0001,0.0,0.4584,0.4881,0.4665,0.41486857,1.06e-5,3.16581653
